data,ano,mes,gestora,pos_brl_mil,pos_usd_mil,ptax,data_preco_b3,preco_itub4_brl,qtd_itub4,qtd_direta,qtd_cedida,qtd_obrig,valor_direta_mil,valor_cedida_mil,valor_obrig_mil,n_fundos_itub4,pl_mil,n_fundos_gestora,peso_itub4,delta_pos_brl_mil,delta_pos_usd_mil,delta_qtd_itub4
2016-01-29,2016,1,ARX Investimentos,55258.1403113709,13668.2844343947,4.0428,2016-01-29,24.95,2214755.12270024,751113.567744041,1463641.55495619,0,18740.2835152138,36517.8567961571,0,12,1887329.95,13,0.0292784737037479,,,
2016-02-29,2016,2,ARX Investimentos,33344.7420192503,8378.91798654394,3.9796,2016-02-29,25.4,1312785.11886812,567185.604010395,745599.514857725,0,14406.514341864,18938.2276773862,0,11,1849895.41,13,0.0180252039326106,-21913.3982921206,-5289.36644785076,-901970.003832115
2016-03-31,2016,3,ARX Investimentos,26122.9741635577,7340.18212468955,3.5589,2016-03-31,31.21,837006.541607102,647515.993705788,189490.547901314,-24447.2925344441,20208.9741635576,5914,-763,8,1830349.61,13,0.0142721226703557,-7221.76785569261,-1038.73586185439,-475778.577261018
2016-04-29,2016,4,ARX Investimentos,11589.1135766885,3358.38459971267,3.4508,2016-04-29,32.87,352574.188521098,350201.204036766,2372.98448433222,0,11511.1135766885,78,0,6,1738092.39,13,0.00666772010703556,-14533.8605868692,-3981.79752497688,-484432.353086004
2016-05-31,2016,5,ARX Investimentos,5201,1446.69132986565,3.5951,2016-05-31,29.05,179036.144578313,99036.1445783133,80000,-942143.404495867,2877,2324,-27369.2659006049,6,1661107.09,13,0.00313104436872881,-6388.11357668849,-1911.69326984702,-173538.043942785
2016-06-30,2016,6,ARX Investimentos,5388,1678.60925914387,3.2098,2016-06-30,30.3,177821.782178218,97821.7821782178,80000,0,2964,2424,0,6,1705178.03,13,0.00315978736836059,187,231.917929278221,-1214.36240009542
2016-07-29,2016,7,ARX Investimentos,6008,1854.89348564372,3.239,2016-07-29,33.79,177804.084048535,97810.0029594555,79994.0810890796,0,3305,2703,0,2,1841218.17,13,0.0032630570879061,620,176.284226499845,-17.6981296827435
2016-08-31,2016,8,ARX Investimentos,6719.55980140729,2073.74619677415,3.2403,2016-08-31,35.85,187435.419843997,107393.20978698,80042.2100570174,0,3850.04657086322,2869.51323054407,0,2,1921902.59,13,0.00349630612725658,711.559801407289,218.852711130436,9631.33579546181
2016-09-30,2016,9,ARX Investimentos,54582.3586145179,16814.2315983359,3.2462,2016-09-30,35.52,1536665.50153485,1456662.93151982,80002.5700150288,0,51740.6673275841,2841.69128693382,0,11,2062625.44,13,0.0264625644365745,47862.7988131106,14740.4854015617,1349230.08169085
2016-10-31,2016,10,ARX Investimentos,167561.237037399,52673.9923414539,3.1811,2016-10-31,38.4,4363573.88118226,4275573.88118226,88000,0,164182.037037399,3379.2,0,12,2270221.21,13,0.0738083303509436,112978.878422881,35859.760743118,2826908.37964741
2016-11-30,2016,11,ARX Investimentos,167969.201347467,49450.7025487876,3.3967,2016-11-30,35.42,4742213.47677772,2608187.44085708,2134026.03592064,0,92381.9991551578,75587.2021923092,0,12,2296384.43,13,0.0731450706393559,407.964310068142,-3223.28979266621,378639.595595462
2016-12-30,2016,12,ARX Investimentos,140088.881882066,42983.9163824572,3.2591,2016-12-29,33.85,4138519.40567404,3158195.06098679,980324.344687249,0,106904.902814403,33183.9790676634,0,12,2380628.92,13,0.0588453247396769,-27880.3194654007,-6466.78616633045,-603694.071103684
