data,ano,mes,gestora,pos_brl_mil,pos_usd_mil,ptax,data_preco_b3,preco_itub4_brl,qtd_itub4,qtd_direta,qtd_cedida,qtd_obrig,valor_direta_mil,valor_cedida_mil,valor_obrig_mil,n_fundos_itub4,pl_mil,n_fundos_gestora,peso_itub4,delta_pos_brl_mil,delta_pos_usd_mil,delta_qtd_itub4
2018-12-31,2018,12,BB,449027.967273586,115884.166221117,3.8748,2018-12-28,35.5,12648675.1344672,12648675.1344672,230032.339211532,-111070.321594995,449027.967273586,8166.1480420094,-3942.99641662232,61,18914410.14,135,0.0237399931560111,3786.16589944367,635.078297802611,287714.518860819
2019-01-31,2019,1,BB,537377.037093786,147149.986881839,3.6519,2019-01-31,38.78,13857066.4541977,13857066.4541977,191639.873299547,-162099.977458582,537377.037093786,7431.79428655644,-6286.23712584381,67,21507979.84,134,0.0249850074758944,88349.0698202001,31265.820660721,1208391.31973047
2019-02-28,2019,2,BB,522990.213274323,139893.062264096,3.7385,2019-02-28,35.23,14845024.5039547,14845024.5039547,70100.039205376,-90824.0546817026,522990.213274323,2469.6243812054,-3199.73144643638,68,23154088.31,135,0.0225873809528682,-14386.8238194636,-7256.92461774263,987958.049756976
2019-03-29,2019,3,BB,526966.327598102,135233.999948187,3.8967,2019-03-29,34.43,15305440.8248069,15305440.8248069,185541.069448081,-72165.1782926279,526966.327598102,6388.17902109743,-2484.64708861518,65,22952667.26,134,0.0229588274699758,3976.11432377959,-4659.06231590844,460416.320852259
2019-04-30,2019,4,BB,535687.806226247,135778.725629546,3.9453,2019-04-30,33.83,15834697.1985293,15834697.1985293,93910.0837050015,-71958.6314749203,535687.806226247,3176.9781317402,-2434.36050279655,65,22268290.63,135,0.0240560811391856,8721.4786281453,544.725681358425,529256.373722419
2019-05-31,2019,5,BB,591451.936519299,150088.039312635,3.9407,2019-05-31,35,16898626.7576943,16898626.7576943,131929.909117948,-22202.0804767472,591451.936519299,4617.54681912819,-777.072816686153,65,22938168.64,136,0.025784618894462,55764.1302930517,14309.3136830887,1063929.55916493
2019-06-28,2019,6,BB,590544.828074212,154100.73275774,3.8322,2019-06-28,36.26,16286399.0092171,16286399.0092171,201890.751094117,-15545.4638520833,590544.828074212,7320.55863467268,-563.67851927654,63,23402697.44,137,0.0252340496042499,-907.108445086633,4012.69344510575,-612227.748477148
2019-07-31,2019,7,BB,566206.570196858,150390.865679529,3.7649,2019-07-31,34.82,16260958.3629195,16260958.3629195,320586.631747599,-24033.8827775458,566206.570196858,11162.8265174514,-836.859798314144,65,24431813.03,135,0.023174971480897,-24338.2578773549,-3709.86707821162,-25440.6462975945
2019-08-30,2019,8,BB,563648.87064672,136196.416732323,4.1385,2019-08-30,33.94,16607214.8098621,16607214.8098621,387807.082333531,-88792.8457720486,563648.87064672,13162.1723744,-3013.62918550333,72,24658334.7,137,0.0228583510404991,-2557.69955013774,-14194.4489472054,346256.446942588
2019-09-30,2019,9,BB,597558.094607344,143492.002355044,4.1644,2019-09-30,35.03,17058466.8743176,17058466.8743176,593766.878174698,-106262.667076529,597558.094607344,20799.6537424597,-3722.38122769079,69,25163191.35,137,0.0237473095640289,33909.2239606245,7295.58562272054,451252.064455463
2019-10-31,2019,10,BB,625981.722629623,156335.187090638,4.0041,2019-10-31,36.23,17277994.0002656,17277994.0002656,471947.975868557,-67101.9565020753,625981.722629623,17098.6751657178,-2431.10388407019,70,26084844.62,137,0.023997908814441,28423.6280222788,12843.1847355941,219527.125948045
2019-11-29,2019,11,BB,620064.960974272,146795.682048833,4.224,2019-11-29,34.8,17817958.648686,17817958.648686,336486.429181662,-32340.8083392554,620064.960974272,11709.7277355218,-1125.46013020609,67,27515914.61,138,0.0225347755930644,-5916.76165535115,-9539.50504180454,539964.648420367
2019-12-31,2019,12,BB,747521.237469765,185456.927449268,4.0307,2019-12-30,37.1,20148820.4169748,20148820.4169748,685480.338965961,-28452.7586040171,747521.237469765,25431.3205756371,-1055.59734420903,68,31752444.06,137,0.023542163748316,127456.276495493,38661.2454004348,2330861.76828881
2020-01-31,2020,1,BB,619249.797963295,145040.355536549,4.2695,2020-01-31,32.82,18868062.0951644,18868062.0951644,236993.582719413,-27899.7749263382,619249.797963295,7778.12938485114,-915.670613082419,71,37466934.17,135,0.0165279015131997,-128271.43950647,-40416.5719127193,-1280758.32181041
2020-02-28,2020,2,BB,849687.937444525,188874.105284754,4.4987,2020-02-28,32,26552748.0451414,26552748.0451414,212977.248561851,-42961.8385551908,849687.937444525,6815.27195397923,-1374.7788337661,77,37061920.32,136,0.0229261713939308,230438.13948123,43833.7497482056,7684685.94997701
2020-03-31,2020,3,BB,622735.470430621,119786.76792864,5.1987,2020-03-31,23.09,26969920.7635609,26969920.7635609,134390.309394984,-36195.3516323136,622735.470430621,3103.07224393018,-835.750669190122,73,30775498.54,138,0.0202347809125246,-226952.467013903,-69087.3373561143,417172.718419511
2020-04-30,2020,4,BB,549021.476435855,101164.819685988,5.427,2020-04-30,22.77,24111615.1267394,24111615.1267394,257352.764830097,-31954.7019070667,549021.476435855,5859.92245518131,-727.608562423908,76,32443799.94,139,0.0169222309794534,-73713.9939947663,-18621.9482426524,-2858305.63682155
2020-05-29,2020,5,BB,477676.780972606,88029.924805596,5.4263,2020-05-29,23.04,20732499.1741582,20732499.1741582,511660.336778676,-42077.0182843039,477676.780972606,11788.6541593807,-969.454501270362,75,33582972.46,140,0.0142237790755883,-71344.6954632496,-13134.8948803917,-3379115.95258113
2020-06-30,2020,6,BB,580462.714722537,106001.226209375,5.476,2020-06-30,25.45,22807965.2150309,22807965.2150309,256349.662535882,-39133.0620522466,580462.714722537,6524.09891153821,-995.936429229676,74,36279330.53,140,0.0159998188015775,102785.933749931,17971.3014037789,2075466.04087268
2020-07-31,2020,7,BB,640584.987855599,123111.292421271,5.2033,2020-07-31,26.89,23822424.2415619,23822424.2415619,655664.992019039,-21413.0976155739,640584.987855599,17630.8316353919,-575.798194882782,77,39819958.73,143,0.0160870329424271,60122.2731330623,17110.0662118961,1014459.02653097
2020-08-31,2020,8,BB,538639.509255539,98448.1767140422,5.4713,2020-08-31,23.55,22872165.9981121,22872165.9981121,1015385.27896377,-36852.0636756107,538639.509255539,23912.3233195969,-867.866099560631,80,41150137.18,146,0.0130896163699141,-101945.47860006,-24663.1157072288,-950258.243449826
2020-09-30,2020,9,BB,556436.607095776,98646.7295009087,5.6407,2020-09-30,22.5,24730515.8709234,24730515.8709234,833802.633300414,-33708.8441677464,556436.607095776,18760.5592492593,-758.448993774294,76,39811153.8,147,0.0139769022995705,17797.0978402366,198.552786866509,1858349.8728113
2020-10-30,2020,10,BB,601676.93281654,104244.244917797,5.7718,2020-10-30,23.48,25625082.3175698,25625082.3175698,394606.839434634,-51012.5592400768,601676.93281654,9265.36858992521,-1197.774890957,84,40328463.13,153,0.0149194114062075,45240.325720764,5597.51541688811,894566.446646471
2020-11-30,2020,11,BB,912088.590157749,171069.000535992,5.3317,2020-11-30,28.56,31935875.0055234,31935875.0055234,133333.320831946,-112730.463417129,912088.590157749,3807.99964296038,-3219.58203519321,85,43378058.68,161,0.0210264962958861,310411.65734121,66824.7556181953,6310792.6879536
2020-12-31,2020,12,BB,988730.210029899,190261.167669848,5.1967,2020-12-30,31.63,31259254.1900063,31259254.1900063,320558.081899268,-125401.211060965,988730.210029899,10139.2521304738,-3966.44030585833,84,46167595.37,164,0.0214161080321801,76641.6198721504,19192.167133856,-676620.815517124
2021-01-29,2021,1,BB,640804.385287077,117022.660254402,5.4759,2021-01-29,28.34,22611305.0560013,22611305.0560013,419085.021012414,-178417.934790855,640804.385287077,11876.8694954918,-5056.36427197284,82,44962802.59,162,0.0142518781831806,-347925.824742822,-73238.5074154465,-8647949.13400499
2021-02-26,2021,2,BB,592793.871963103,107192.121797241,5.5302,2021-02-26,25.55,23201325.7128416,23201325.7128416,421141.956954046,-112681.658618786,592793.871963103,10760.1770001759,-2879.01637770998,85,43968399.2,164,0.0134822709661693,-48010.5133239746,-9830.53845716042,590020.656840276
2021-03-31,2021,3,BB,628832.355183107,110373.74812334,5.6973,2021-03-31,27.97,22482386.6708297,22482386.6708297,1209983.57226072,-44070.0447448972,628832.355183107,33843.2405161322,-1232.63915151478,86,47611563.39,167,0.0132075552745908,36038.4832200039,3181.62632609918,-718939.042011894
2021-04-30,2021,4,BB,666826.823656396,123404.179372344,5.4036,2021-04-30,27.53,24221824.3246058,24221824.3246058,1202660.95612537,-135248.09898877,666826.823656396,33109.2561221314,-3723.38016516085,93,49150914.48,166,0.0135669260828857,37994.4684732897,13030.4312490034,1739437.65377605
2021-05-31,2021,5,BB,768524.679491144,146883.658784287,5.2322,2021-05-31,29.54,26016407.5657124,26016407.5657124,1463425.11976165,-162094.897654329,768524.679491144,43229.5780377592,-4788.28327670887,95,52129795.74,168,0.0147425223632987,101697.855834748,23479.4794119429,1794583.24110665
2021-06-30,2021,6,BB,841493.000258259,168224.581235908,5.0022,2021-06-30,29.8,28238020.1428946,28238020.1428946,1608952.44248698,-474928.561128904,841493.000258259,47946.7827861121,-14152.8711216413,97,53130261.76,170,0.0158382995374548,72968.3207671144,21340.9224516213,2221612.57718219
2021-07-30,2021,7,BB,896296.076509319,175003.138962301,5.1216,2021-07-30,30.3,29580728.5976673,29580728.5976673,1948336.78552453,-587272.144673209,896296.076509319,59034.6046013934,-17794.3459835982,96,55817158.59,173,0.0160577159273367,54803.0762510605,6778.55772639276,1342708.45477271
2021-08-31,2021,8,BB,953506.131823133,185388.006109527,5.1433,2021-08-31,30.94,30817909.8843934,30817909.8843934,1231247.55231498,-304316.516368124,953506.131823133,38094.7992686255,-9415.55301642974,96,55125110.63,173,0.017297128675588,57210.0553138133,10384.8671472268,1237181.28672612
2021-09-30,2021,9,BB,671502.338415358,123451.545835084,5.4394,2021-09-30,28.93,23211280.2770604,23211280.2770604,309264.742656218,-91685.8492362933,671502.338415358,8947.02900504437,-2652.47161840597,83,53531365.29,174,0.0125440913897408,-282003.793407774,-61936.460274443,-7606629.607333
2021-10-29,2021,10,BB,585670.246371514,103787.03639403,5.643,2021-10-29,23.31,25125278.6946166,25125278.6946166,566942.549383676,-137965.922479682,585670.246371514,13215.4308261335,-3215.98565300138,93,51273237.47,175,0.0114225329873931,-85832.0920438444,-19664.509441054,1913998.41755621
2021-11-30,2021,11,BB,741671.870647716,131972.43200906,5.6199,2021-11-30,22.38,33139940.600881,33139940.600881,880160.805827523,-74339.3028213763,741671.870647716,19697.99883442,-1663.7135971424,91,50272251.64,176,0.0147531062654371,156001.624276202,28185.3956150295,8014661.90626433
2021-12-31,2021,12,BB,603631.080815109,108167.920583301,5.5805,2021-12-30,20.95,28812939.4183823,28812939.4183823,770129.025325719,-64055.9012165812,603631.080815109,16134.2030805738,-1341.97113048738,89,51324481.05,175,0.0117610751919158,-138040.789832607,-23804.5114257594,-4327001.18249868
2016-01-29,2016,1,BNP Paribas,80443.0196209708,19897.8479323664,4.0428,2016-01-29,24.95,3224169.123085,3224169.123085,72326.5081343239,-26918.6469326322,80443.0196209708,1804.54637795138,-671.620240969174,46,7141335.57,78,0.0112644222964264,,,
2016-02-29,2016,2,BNP Paribas,65414.6840247822,16437.5022677611,3.9796,2016-02-29,25.4,2575381.2608182,2575381.2608182,171320.029879459,-1906.55658827409,65414.6840247822,4351.52875893825,-48.4265373421618,45,7228808.2,77,0.00904916581197745,-15028.3355961886,-3460.34566460525,-648787.862266806
2016-03-31,2016,3,BNP Paribas,89216.9992375296,25068.7007888757,3.5589,2016-03-31,31.21,2858602.98742485,2858602.98742485,267305.129451262,-22714.9094808614,89216.9992375296,8342.59309017388,-708.932324897684,45,7840013.75,75,0.0113796993324826,23802.3152127474,8631.19852111454,283221.726606654
2016-04-29,2016,4,BNP Paribas,72581.6962811179,21033.2955491822,3.4508,2016-04-29,32.87,2208144.09130264,2208144.09130264,44760.5598100463,-37482.4933291794,72581.6962811179,1471.27960095622,-1232.04955573013,43,7969779.16,73,0.00910711511874789,-16635.3029564118,-4035.4052396935,-650458.896122209
2016-05-31,2016,5,BNP Paribas,74534.7338379633,20732.3117125986,3.5951,2016-05-31,29.05,2565739.54691784,2565739.54691784,130959.922011499,-34716.9525750486,74534.7338379633,3804.38573443405,-1008.52747230516,43,7836666.28,73,0.00951102562937812,1953.03755684545,-300.983836583553,357595.455615199
2016-06-30,2016,6,BNP Paribas,100593.129575376,31339.3761528369,3.2098,2016-06-30,30.3,3319905.26651405,3319905.26651405,217840.267556973,-5215.62170652152,100593.129575376,6600.56010697627,-158.033337707602,40,8332757.98,70,0.0120720090295213,26058.3957374125,10607.0644402383,754165.719596213
2016-07-29,2016,7,BNP Paribas,96067.1213345282,29659.5002576499,3.239,2016-07-29,33.79,2843063.66778716,2843063.66778716,138185.781736698,-3687.11441669183,96067.1213345282,4669.29756488301,-124.587596140017,40,8808383.91,69,0.0109063276891763,-4526.00824084769,-1679.87589518695,-476841.598726893
2016-08-31,2016,8,BNP Paribas,47787.7733618269,14747.9472153279,3.2403,2016-08-31,35.85,1332992.28345403,1332992.28345403,135161.067318885,-6050.87290572858,47787.7733618269,4845.52426338201,-216.92379367037,40,8890255.16,69,0.00537529829029417,-48279.3479727013,-14911.5530423221,-1510071.38433313
2016-09-30,2016,9,BNP Paribas,69015.7804337982,21260.4831599403,3.2462,2016-09-30,35.52,1943011.83653711,1943011.83653711,101612.996933031,-10846.1205060865,69015.7804337982,3609.29365106127,-385.254200376191,38,9148132.21,69,0.00754424825193888,21228.0070719713,6512.53594461244,610019.553083085
2016-10-31,2016,10,BNP Paribas,81482.9726173581,25614.7158584635,3.1811,2016-10-31,38.4,2121952.41191037,2121952.41191037,157443.499082241,-60503.8769016812,81482.9726173581,6045.83036475805,-2323.34887302456,38,9291452.06,70,0.00876967045529352,12467.1921835599,4354.23269852315,178940.575373255
2016-11-30,2016,11,BNP Paribas,73693.5651133397,21695.6355030882,3.3967,2016-11-30,35.42,2080563.66779615,2080563.66779615,136914.818131933,-69364.9942430198,73693.5651133397,4849.52285823307,-2456.90809608776,36,6389595.63,68,0.011533369148955,-7789.40750401837,-3919.08035537525,-41388.7441142143
2016-12-30,2016,12,BNP Paribas,80354.5053408989,24655.4279834614,3.2591,2016-12-29,33.85,2373840.63045492,2373840.63045492,71610.3883482014,-40779.5465924537,80354.5053408989,2424.01164558662,-1380.38765215456,37,6512529.16,66,0.0123384484532425,6660.94022755917,2959.79248037314,293276.962658763
2017-01-31,2017,1,BNP Paribas,82277.8261789777,26312.0646558931,3.127,2017-01-31,37.24,2209393.82865139,2209393.82865139,144126.232400258,-34217.8097669469,82277.8261789777,5367.26089458559,-1274.2712357211,33,6835497.6,66,0.012036845156522,1923.3208380788,1656.63667243174,-164446.801803527
2017-02-24,2017,2,BNP Paribas,85606.7684959201,27621.3236846772,3.0993,2017-02-24,40.03,2138565.28843168,2138565.28843168,84929.9932969624,-19873.8949564123,85606.7684959201,3399.74763167741,-795.552015105183,32,7047516.91,66,0.0121470823822287,3328.94231694237,1309.25902878411,-70828.5402197102
2017-03-31,2017,3,BNP Paribas,95999.3778919351,30299.0082981742,3.1684,2017-03-31,37.9,2532965.11588219,2532965.11588219,76493.8535112166,-19986.8661095691,95999.3778919351,2899.11704807511,-757.502225552668,35,7169560.3,66,0.0133898557059259,10392.6093960151,2677.68461349699,394399.827450515
2017-04-28,2017,4,BNP Paribas,91886.7544300822,28728.9752470242,3.1984,2017-04-28,39.26,2340467.50968116,2340467.50968116,70459.1412649911,-16686.2612825296,91886.7544300822,2766.22588606355,-655.102617952114,35,7255026.08,66,0.0126652548752908,-4112.62346185294,-1570.03305115,-192497.606201037
2017-05-31,2017,5,BNP Paribas,130888.46091033,40351.5925980608,3.2437,2017-05-31,35.55,3681813.24642278,3681813.24642278,71450.7526484094,-19680.4233617607,130888.46091033,2540.07425665095,-699.639050510593,36,7208267.38,66,0.0181581029129818,39001.7064802478,11622.6173510366,1341345.73674163
2017-06-30,2017,6,BNP Paribas,73308.3801354588,22159.5974050719,3.3082,2017-06-30,36.75,1994785.85402609,1994785.85402609,62434.8946817682,-57147.7843170096,73308.3801354588,2294.48237955498,-2100.1810736501,36,7191694.35,66,0.0101934782775437,-57580.0807748712,-18191.995192989,-1687027.39239669
2017-07-31,2017,7,BNP Paribas,75055.8551793899,23974.1448172581,3.1307,2017-07-31,37.32,2011142.9576471,2011142.9576471,55102.1957255903,-139488.661660586,75055.8551793899,2056.41394447903,-5205.71685317306,32,7445846.97,65,0.0100802306952851,1747.47504393113,1814.54741218622,16357.1036210144
2017-08-31,2017,8,BNP Paribas,83087.2944236542,26401.2247541083,3.1471,2017-08-31,40.35,2059164.66973121,2059164.66973121,64211.9396625679,-193263.727056397,83087.2944236542,2590.95176538462,-7798.1913867256,33,7612485.43,64,0.0109146080065015,8031.43924426423,2427.07993685018,48021.7120841018
2017-09-29,2017,9,BNP Paribas,80672.7202728569,25464.8738235028,3.168,2017-09-29,43.35,1860962.40537155,1860962.40537155,131200.84275037,-48822.1327787416,80672.7202728569,5687.55653322855,-2116.43945595845,33,7828777.87,64,0.010304637787974,-2414.57415079724,-936.350930605466,-198202.264359651
2017-10-31,2017,10,BNP Paribas,75406.0641518191,23011.402286252,3.2769,2017-10-31,42.05,1793247.66116098,1793247.66116098,87959.4337925721,-45832.9565235435,75406.0641518191,3698.69419097766,-1927.27582181501,32,7762526.47,64,0.00971411362566589,-5266.6561210378,-2453.47153725083,-67714.7442105771
2017-11-30,2017,11,BNP Paribas,72322.5202255437,22173.9392401103,3.2616,2017-11-30,41.27,1752423.55768218,1752423.55768218,69459.9300616882,-39687.3447778522,72322.5202255437,2866.61131364587,-1637.89671898196,30,7734000.12,61,0.0093512437423577,-3083.54392627545,-837.463046141711,-40824.1034787956
2017-12-29,2017,12,BNP Paribas,71454.2363133683,21600.434193884,3.308,2017-12-28,42.58,1678117.33944031,1678117.33944031,71832.1970937007,-104267.264170112,71454.2363133683,3058.61495224978,-4439.70010836337,29,6877812.48,60,0.0103890934103176,-868.283912175408,-573.505046226277,-74306.2182418758
2018-01-31,2018,1,BNP Paribas,89624.053214353,28340.5177126085,3.1624,2018-01-31,52.26,1714964.66158349,1714964.66158349,76085.7365126907,-94600.1332476399,89624.053214353,3976.24059015322,-4943.80296352166,30,7033636.4,60,0.0127422073188704,18169.8169009847,6740.08351872446,36847.3221431791
2018-02-28,2018,2,BNP Paribas,89416.4841404987,27556.0060835461,3.2449,2018-02-28,50.38,1774840.89203054,1774840.89203054,81584.9810827353,-55649.8813350062,89416.4841404987,4110.25134694821,-2803.64102165761,33,6938800.16,59,0.0128864475238755,-207.569073854291,-784.51162906237,59876.2304470555
2018-03-29,2018,3,BNP Paribas,88598.0972608195,26655.664378368,3.3238,2018-03-29,51.31,1726721.83318689,1726721.83318689,39819.3773196206,-19804.6167575125,88598.0972608195,2043.13225026974,-1016.17488582797,30,6999630.57,60,0.0126575390479243,-818.386879679165,-900.341705178096,-48119.0588436478
2018-04-30,2018,4,BNP Paribas,88304.1919327508,25366.7495713283,3.4811,2018-04-30,51.01,1731115.30940503,1731115.30940503,31017.6924835129,-36412.8318582047,88304.1919327508,1582.21249358399,-1857.41855308702,30,6978596.34,60,0.0126535749641526,-293.905328068722,-1288.91480703973,4393.47621814068
2018-05-30,2018,5,BNP Paribas,71618.2438479095,19164.6357634224,3.737,2018-05-30,42.98,1666315.58510725,1666315.58510725,33250.5399363092,-47639.0674321942,71618.2438479095,1429.10820646257,-2047.52711823571,34,6675299.89,60,0.0107288429026534,-16685.9480848413,-6202.11380790586,-64799.7242977864
2018-06-29,2018,6,BNP Paribas,69887.9230899375,18125.4014964307,3.8558,2018-06-29,40.34,1732472.0646985,1732472.0646985,28049.2279865631,-35573.865490601,69887.9230899375,1131.50585697796,-1435.04973389084,28,6425669.84,60,0.0108763638391258,-1730.32075797202,-1039.2342669917,66156.4795912521
2018-07-31,2018,7,BNP Paribas,71830.4050976485,19129.7784488664,3.7549,2018-07-31,45,1596231.22439219,1596231.22439219,97294.3401027153,-38247.6029488531,71830.4050976485,4378.24530462219,-1721.14213269839,28,6543421.23,60,0.0109774997776887,1942.48200771101,1004.37695243571,-136240.840306311
2018-08-31,2018,8,BNP Paribas,67983.7563883832,16439.8608053547,4.1353,2018-08-31,42.27,1608321.655746,1608321.655746,112112.327661784,-12470.1774786255,67983.7563883832,4738.98809026362,-527.1144020215,28,6271049.49,59,0.0108408897899454,-3846.64870926525,-2689.91764351173,12090.4313538072
2018-09-28,2018,9,BNP Paribas,69860.707604428,17448.1649402902,4.0039,2018-09-28,44.13,1583066.11385515,1583066.11385515,76493.8510855721,-46890.4321720679,69860.707604428,3375.67364840629,-2069.27477175336,27,6088821.24,58,0.0114736013508631,1876.95121604472,1008.30413493552,-25255.5418908417
2018-10-31,2018,10,BNP Paribas,67165.335556736,18066.3677964161,3.7177,2018-10-31,49.25,1363763.15851241,1363763.15851241,187507.036376856,-61036.3265970568,67165.335556736,9234.72154156014,-3006.03908490505,28,6170544.5,59,0.0108848312424837,-2695.37204769193,618.202856125863,-219302.955342748
2018-11-30,2018,11,BNP Paribas,83525.3695166074,21620.2131640327,3.8633,2018-11-30,36.02,2318860.8971851,2318860.8971851,141675.290564735,-92578.9867788439,83525.3695166074,5103.14396614175,-3334.69510377396,29,6153284.61,58,0.0135741111959727,16360.0339598714,3553.8453676166,955097.738672697
2018-12-31,2018,12,BNP Paribas,83178.4789724311,21466.5218778856,3.8748,2018-12-28,35.5,2343055.74570229,2343055.74570229,120867.923353299,-104392.102651763,83178.4789724311,4290.8112790421,-3705.91964413758,27,6060664.87,59,0.013724315855866,-346.890544176305,-153.691286147074,24194.8485171818
2019-01-31,2019,1,BNP Paribas,96151.0947503259,26329.0601468621,3.6519,2019-01-31,38.78,2479399.03946173,2479399.03946173,114570.546656409,-119095.752622744,96151.0947503259,4443.04579933555,-4618.53328671002,32,6373580.23,58,0.0150858844292489,12972.6157778947,4862.53826897655,136343.293759444
2019-02-28,2019,2,BNP Paribas,91406.8628106749,24450.1438573425,3.7385,2019-02-28,35.23,2594574.59014121,2594574.59014121,200135.926062466,-46501.9694784372,91406.8628106749,7050.78867518068,-1638.26438472534,29,6355244.17,58,0.0143829033732743,-4744.231939651,-1878.91628951967,115175.550679482
2019-03-29,2019,3,BNP Paribas,88783.5310706424,22784.2869788904,3.8967,2019-03-29,34.43,2578667.7627256,2578667.7627256,37637.4425776285,-85128.8686215603,88783.5310706424,1295.85714794775,-2930.98694664032,30,6219405.67,57,0.0142752436135336,-2623.3317400325,-1665.85687845204,-15906.8274156125
2019-04-30,2019,4,BNP Paribas,111193.710108049,28183.84156035,3.9453,2019-04-30,33.83,3286837.42560003,3286837.42560003,11330.2942292691,-80993.3919193874,111193.710108049,383.303853776173,-2740.00644863288,34,6465417.11,58,0.0171982268454214,22410.1790374066,5399.5545814596,708169.662874431
2019-05-31,2019,5,BNP Paribas,107521.010730467,27284.7490878441,3.9407,2019-05-31,35,3072028.87801334,3072028.87801334,595561.835680494,-55865.2422670991,107521.010730467,20844.6642488173,-1955.28347934847,35,6596926.65,59,0.0162986518472912,-3672.69937758194,-899.092472505985,-214808.547586685
2019-06-28,2019,6,BNP Paribas,113886.287473605,29718.2525634374,3.8322,2019-06-28,36.26,3140824.25464988,3140824.25464988,471192.167603985,-38223.8034884868,113886.287473605,17085.4279973205,-1385.99511449253,36,6750613.77,59,0.0168705085720827,6365.2767431377,2433.50347559334,68795.3766365387
2019-07-31,2019,7,BNP Paribas,125442.315729551,33318.8971100297,3.7649,2019-07-31,34.82,3602593.78890152,3602593.78890152,87602.3083080773,-43014.8746392274,125442.315729551,3050.31237528725,-1497.7779349379,35,6817327.74,58,0.0184005112433616,11556.0282559461,3600.64454659231,461769.534251634
2019-08-30,2019,8,BNP Paribas,81664.0366846625,19732.7622773136,4.1385,2019-08-30,33.94,2406129.54285983,2406129.54285983,731544.972877628,-96793.3292729772,81664.0366846625,24828.6363794667,-3285.16559552485,37,6964283.16,59,0.011726122388835,-43778.2790448883,-13586.1348327161,-1196464.24604169
2019-09-30,2019,9,BNP Paribas,73936.195852334,17754.3453684406,4.1644,2019-09-30,35.03,2110653.60697499,2110653.60697499,805027.994612902,-126675.863386328,73936.195852334,28200.13065129,-4437.45549442308,36,7174319.58,59,0.0103056735942524,-7727.84083232853,-1978.41690887306,-295475.935884834
2019-10-31,2019,10,BNP Paribas,153584.676074833,38356.853244133,4.0041,2019-10-31,36.23,4239157.49585518,4239157.49585518,392226.042356496,-172580.09768567,153584.676074833,14210.3495145758,-6252.57693915182,36,7326885.21,59,0.0209617964077307,79648.480222499,20602.5078756924,2128503.88888018
2019-11-29,2019,11,BNP Paribas,156265.90989085,36994.7703340081,4.224,2019-11-29,34.8,4490399.70950719,4490399.70950719,163225.833117484,-57635.8614012402,156265.90989085,5680.25899248843,-2005.72797676316,36,7487041.8,59,0.0208715156219443,2681.23381601722,-1362.08291012491,251242.213652015
2019-12-31,2019,12,BNP Paribas,196549.578257926,48763.1374842895,4.0307,2019-12-30,37.1,5297832.2980573,5297832.2980573,113716.766699532,-63697.6893009793,196549.578257926,4218.89204455262,-2363.18427306633,35,7984734.03,59,0.0246156700422902,40283.6683670756,11768.3671502814,807432.588550109
2020-01-31,2020,1,BNP Paribas,161491.202203954,37824.3827623735,4.2695,2020-01-31,32.82,4920511.95015094,4920511.95015094,147837.285462282,-22586.3736340199,161491.202203954,4852.01970887211,-741.284782668532,35,8443977.15,59,0.0191250164863312,-35058.3760539719,-10938.754721916,-377320.347906359
2020-02-28,2020,2,BNP Paribas,140490.547703493,31229.1434644436,4.4987,2020-02-28,32,4390329.61573414,4390329.61573414,525369.716313457,-17543.3691533151,140490.547703493,16811.8309220306,-561.387812906083,38,8102840.9,59,0.0173384309820883,-21000.6545004613,-6595.23929792993,-530182.334416798
2020-03-31,2020,3,BNP Paribas,105196.110529545,20235.0800256881,5.1987,2020-03-31,23.09,4555916.436966,4555916.436966,859827.774549701,-127816.369405959,105196.110529545,19853.4233143526,-2951.27996958359,37,6841079.16,59,0.0153771222447812,-35294.4371739476,-10994.0634387555,165586.821231858
2020-04-30,2020,4,BNP Paribas,103144.654486354,19005.8327780274,5.427,2020-04-30,22.77,4529848.68187767,4529848.68187767,684388.444240386,-127693.228963935,103144.654486354,15583.5248753536,-2907.57482350879,36,7129514.97,60,0.0144672751120339,-2051.45604319047,-1229.24724766078,-26067.755088333
2020-05-29,2020,5,BNP Paribas,98475.7937678889,18147.8712507397,5.4263,2020-05-29,23.04,4274122.99339796,4274122.99339796,746116.128152084,-30434.2827665174,98475.7937678889,17190.515592624,-701.205874940561,36,7376287.64,60,0.0133503191000682,-4668.86071846554,-857.961527287644,-255725.688479709
2020-06-30,2020,6,BNP Paribas,81211.8859833245,14830.512414778,5.476,2020-06-30,25.45,3191036.77734084,3191036.77734084,639889.273819142,-71205.7643864043,81211.8859833245,16285.1820186972,-1812.18670363399,35,7581147.62,58,0.0107123472664056,-17263.9077845644,-3317.35883596169,-1083086.21605711
2020-07-31,2020,7,BNP Paribas,106317.256608504,20432.6593908681,5.2033,2020-07-31,26.89,3953784.18030881,3953784.18030881,582790.665924702,-73552.5635473511,106317.256608504,15671.2410067152,-1977.82843378827,36,7951838.3,59,0.0133701482094403,25105.3706251794,5602.14697609005,762747.402967965
2020-08-31,2020,8,BNP Paribas,122455.950434917,22381.5090444533,5.4713,2020-08-31,23.55,5199828.04394552,5199828.04394552,368750.802732296,-40349.2591168466,122455.950434917,8684.08140434556,-950.225052201737,37,8039820.74,60,0.0152311792010075,16138.6938264132,1948.84965358517,1246043.86363671
