ticker,origin_date,beta_ar,beta_n1_own,beta_n1_market,beta_factor_own,beta_factor,degenerate_rw
BBDC4,2019-06-28,0.886313260598882,0.88412371422814,0.0124076345082516,0.879456611217949,-0.00328080280671899,FALSE
BBDC4,2019-07-31,0.877529687666743,0.878444357754857,-0.00510297206018188,0.874851287164349,-0.00125595825660935,FALSE
BBDC4,2019-08-30,0.869472054647009,0.873843275721388,-0.0247940681365822,0.872328706220446,0.00134796584009888,FALSE
BBDC4,2019-09-30,0.874505481521628,0.879651858043504,-0.0304804772278023,0.87825768931049,0.00183461806720769,FALSE
BBDC4,2019-10-31,0.88404693366874,0.890279555647628,-0.0385714471496214,0.887763859861701,0.00188859968047936,FALSE
BBDC4,2019-11-29,0.876093999119903,0.881879186466666,-0.0376657233228582,0.880984288744506,0.00257041668812111,FALSE
BBDC4,2019-12-31,0.885467718940549,0.892361421593049,-0.0466055990926699,0.890388308140999,0.00267807873904282,FALSE
BBDC4,2020-01-31,0.875031075256475,0.88102096617854,-0.0424259889687163,0.880826758533925,0.00325640772333542,FALSE
BBDC4,2020-02-28,0.87454290267347,0.880163211576653,-0.0411569322855171,0.880840487785582,0.00364715886794635,FALSE
BBDC4,2020-03-31,0.869701157364621,0.873592919982849,-0.0291921932591478,0.875815069304992,0.00362662368822757,FALSE
BBDC4,2020-04-30,0.872305248373718,0.875915478673245,-0.0269467702558303,0.878575222244432,0.00374627869551382,FALSE
BBDC4,2020-05-29,0.874432335688467,0.877639432362073,-0.0238177996426381,0.880629108561315,0.00371539250652663,FALSE
BBDC4,2020-06-30,0.878104477511443,0.881086158373487,-0.0219798462620151,0.884372722409067,0.003757817375858,FALSE
BBDC4,2020-07-31,0.877422767096224,0.880670811274742,-0.0237982173957409,0.883756581449828,0.00381202131541913,FALSE
BBDC4,2020-08-31,0.884348948196735,0.886567921016584,-0.0163286774628585,0.890871912674588,0.00393278255464677,FALSE
BBDC4,2020-09-30,0.889558337157899,0.890796755975291,-0.00902593063342673,0.894986463372039,0.00324348282630354,FALSE
BBDC4,2020-10-30,0.893293228834422,0.894244907158931,-0.00680630611230298,0.897966087351519,0.00274800916045471,FALSE
BBDC4,2020-11-30,0.901105441664997,0.902562514960895,-0.0102716173776879,0.905593828560906,0.00260038654615918,FALSE
BBDC4,2020-12-31,0.90697836532742,0.909772299318672,-0.019785546679201,0.91203882086832,0.0029271708556079,FALSE
BBDC4,2021-01-29,0.907734573899503,0.909119030436871,-0.0100954450775194,0.909881788049825,0.00126530658158817,FALSE
BBDC4,2021-02-26,0.908711250827745,0.909423628076901,-0.00522636172778262,0.909077641093752,-0.000216193459489896,FALSE
BBDC4,2021-03-31,0.91210222547064,0.913297766458161,-0.00874953345089853,0.912195289026845,-5.48593860646613e-05,FALSE
BBDC4,2021-04-30,0.916096163083226,0.916474145076723,-0.00279287329704458,0.914266398401499,0.00109083091751505,FALSE
BBDC4,2021-05-31,0.922813699628573,0.92263623887348,0.00130704269322094,0.919204797725567,0.00215575296604447,FALSE
BBDC4,2021-06-30,0.92392397085601,0.922866199927505,0.00772705988671341,0.918565611890156,0.00319465159390998,FALSE
BBDC4,2021-07-30,0.926260804090802,0.923392467164973,0.020602933789169,0.918546050792805,0.00455552931946978,FALSE
BBDC4,2021-08-31,0.92447846637258,0.922096178391434,0.0165420600814268,0.917117871935122,0.00424318826360842,FALSE
BBDC4,2021-09-30,0.920829621163169,0.918263793344973,0.0174754419885665,0.913231746514562,0.0043140934263572,FALSE
BBDC4,2021-10-29,0.919036683835903,0.916004678903964,0.0203806819289827,0.910908807560964,0.00457183388817832,FALSE
BBDC4,2021-11-30,0.916580343746196,0.914685590266171,0.0125584182002126,0.909584306246918,0.00389986454690524,FALSE
ITSA4,2018-12-31,0.829836230352182,0.83422589837467,-0.218393937045298,0.828765492453455,-0.00181960045678492,FALSE
ITSA4,2019-01-31,0.887631061545991,0.890495594620618,-0.129698037851433,0.883610884553938,-0.00623952202385013,FALSE
ITSA4,2019-02-28,0.909011928393391,0.905868762646507,0.0978696837281406,0.895613343334554,-0.016501783804768,FALSE
ITSA4,2019-03-29,0.760801018258226,0.764339912640967,-0.0723501558306687,0.758164266773232,-0.00246243167070572,FALSE
ITSA4,2019-04-30,0.76950254773399,0.773539721820978,-0.0905474252916145,0.768808120085444,-0.000664203081816369,FALSE
ITSA4,2019-05-31,0.779950986880181,0.783830142856611,-0.0966904463539075,0.778712352708089,-0.0012415236528363,FALSE
ITSA4,2019-06-28,0.782689830325337,0.786328594930222,-0.0979845823537512,0.781535001983896,-0.00118472228550159,FALSE
ITSA4,2019-07-31,0.790394725197821,0.794155126901536,-0.107513039852201,0.78993744650852,-0.000478695889198043,FALSE
ITSA4,2019-08-30,0.793028627965986,0.796630183131853,-0.110462735389858,0.792819341543557,-0.000225901493448381,FALSE
ITSA4,2019-09-30,0.799574809931186,0.803101245823075,-0.114709929890233,0.798388953479105,-0.00131389763196708,FALSE
ITSA4,2019-10-31,0.804964000046978,0.808177351573628,-0.107522239627426,0.803298209800339,-0.00183892525158237,FALSE
ITSA4,2019-11-29,0.799659684893372,0.803229408047205,-0.119539596714688,0.799014366913856,-0.000703316278999662,FALSE
ITSA4,2019-12-31,0.804295229599568,0.807804864176764,-0.121513565205532,0.803411741846676,-0.000974217312199124,FALSE
ITSA4,2020-01-31,0.802046602354403,0.805728502897484,-0.13053159204109,0.801847883356396,-0.000220679976123715,FALSE
ITSA4,2020-02-28,0.804301294562836,0.808057927492474,-0.137028921927335,0.803982605970279,-0.000359769857579151,FALSE
ITSA4,2020-03-31,0.782008226575972,0.785679760969939,-0.144655745202134,0.782610493595684,0.000704501247666591,FALSE
ITSA4,2020-04-30,0.787445556660957,0.790950341827073,-0.119481985416584,0.788269907285259,0.000998534486841336,FALSE
ITSA4,2020-05-29,0.792523709981505,0.796043044068631,-0.107725310804318,0.793511106316478,0.00123902521425047,FALSE
ITSA4,2020-06-30,0.796715827290796,0.799997854888363,-0.0944324791930688,0.797867832387732,0.00150112797873762,FALSE
ITSA4,2020-07-31,0.798191242449379,0.802124020302562,-0.10777535652848,0.79928542697372,0.00147794208786201,FALSE
ITSA4,2020-08-31,0.795180189286461,0.798152653621511,-0.0834763892474119,0.796403040409536,0.00169963172867913,FALSE
ITSA4,2020-09-30,0.801120078762265,0.803282324060461,-0.055745698688788,0.802440343854106,0.00185557317627343,FALSE
ITSA4,2020-10-30,0.804053352994287,0.806270446481788,-0.050927801574398,0.805430050415645,0.0019555215440215,FALSE
ITSA4,2020-11-30,0.807599668090977,0.810590696507613,-0.0646546803630095,0.809057992562931,0.00216333146874111,FALSE
ITSA4,2020-12-31,0.815348305711236,0.819208732862249,-0.0847307151451365,0.816534604284014,0.00192747465643516,FALSE
ITSA4,2021-01-29,0.814275079224509,0.81777418868291,-0.081663961907351,0.815977592355729,0.00303036229581492,FALSE
ITSA4,2021-02-26,0.81954338797082,0.822959176029656,-0.0815009522446373,0.821284996213522,0.00350708227600466,FALSE
ITSA4,2021-03-31,0.825306359514558,0.829069471358831,-0.0919934057181053,0.826686425610219,0.00325973976338926,FALSE
ITSA4,2021-04-30,0.8332623490168,0.837174730476836,-0.101058527741966,0.834364571143323,0.00307424815470409,FALSE
ITSA4,2021-05-31,0.842903303576298,0.846997123732795,-0.113336212184422,0.843495390614738,0.0019169511658052,FALSE
ITSA4,2021-06-30,0.843087263592961,0.846841099541224,-0.112665697330927,0.843602325553426,0.00175947989711934,FALSE
ITSA4,2021-07-30,0.846276805977943,0.849813714325675,-0.114683830939594,0.846696677834722,0.00152137770755361,FALSE
ITSA4,2021-08-31,0.850745148304716,0.854091094283658,-0.116596233959962,0.851023262574941,0.00105050826243569,FALSE
ITSA4,2021-09-30,0.849995581072849,0.853302269120758,-0.123231616463948,0.850607811452559,0.00236262938309419,FALSE
ITSA4,2021-10-29,0.847076428185257,0.850031101089744,-0.117906042288045,0.84781178160482,0.00319611727048198,FALSE
ITSA4,2021-11-30,0.846439682430186,0.849124677439834,-0.109495693745366,0.847152814198829,0.0036458798674472,FALSE
KLBN11,2018-12-31,0.850183851564108,0.847246689745843,0.048614150923756,0.841287832959231,-0.00815166781362009,FALSE
KLBN11,2019-01-31,0.841690450527868,0.838651453217077,0.0516918535630174,0.832634040079919,-0.00859063720246964,FALSE
KLBN11,2019-02-28,0.844007611656378,0.841081631342911,0.0505034645351831,0.834950005911517,-0.00882156764592548,FALSE
KLBN11,2019-03-29,0.84420876422856,0.841537338451099,0.0467606889734664,0.835695587875955,0.00844740692061388,FALSE
KLBN11,2019-04-30,0.845686205875976,0.842895908736925,0.0497686976875242,0.836694993998466,0.0091023636218925,FALSE
KLBN11,2019-05-31,0.839161710685847,0.836613213507289,0.0457088180352541,0.83095748866188,0.00828161281753698,FALSE
KLBN11,2019-06-28,0.840239264084665,0.837778894905745,0.044514624899127,0.832170461605401,0.00819833745497089,FALSE
KLBN11,2019-07-31,0.840481158222329,0.83808964974902,0.0437390020483455,0.832683415082871,0.00797647446673479,FALSE
KLBN11,2019-08-30,0.841326755906555,0.839009838415059,0.0428475349387982,0.833637270202484,0.00792580199002085,FALSE
KLBN11,2019-09-30,0.842515918691948,0.840295015339995,0.0414593626740425,0.834960717063894,0.00784297685976623,FALSE
KLBN11,2019-10-31,0.844429809222487,0.842350127546603,0.0392044957188364,0.837052289535967,0.00771122433584108,FALSE
KLBN11,2019-11-29,0.846528331668172,0.844607909898271,0.0366777902192328,0.839355556018145,0.00756377059773541,FALSE
KLBN11,2019-12-31,0.850434561672532,0.848792108067181,0.0318975607137432,0.843605108501919,0.00728131020695647,FALSE
KLBN11,2020-01-31,0.854662446429231,0.853292505921424,0.0273226536398172,0.848244194745003,0.00695732806887732,FALSE
KLBN11,2020-02-28,0.854561253587436,0.853191974673861,0.0282179269932381,0.848299650430177,0.00693445538790396,FALSE
KLBN11,2020-03-31,0.850093288377884,0.848513377692977,0.0333693999194215,0.843701406216692,0.0072051463019855,FALSE
KLBN11,2020-04-30,0.851534730301342,0.849874484021872,0.0353189002500551,0.845174572005443,0.00721075558380835,FALSE
KLBN11,2020-05-29,0.853763781014795,0.851599180364283,0.0458590619952866,0.847072918386529,0.00758840871930867,FALSE
KLBN11,2020-06-30,0.857965986724835,0.855059698289171,0.0588347700316931,0.850925698690938,0.00795452368572233,FALSE
KLBN11,2020-07-31,0.868787465107051,0.864751715423477,0.0761870690356654,0.861024112260485,0.00861288103396723,FALSE
KLBN11,2020-08-31,0.881271029717166,0.875282598701465,0.102411127014851,0.871900699333257,0.010048393489502,FALSE
KLBN11,2020-09-30,0.882293248267677,0.876868261269148,0.0805445085444153,0.872984086281004,0.00936898961238326,FALSE
KLBN11,2020-10-30,0.886725241881081,0.881082718537956,0.0783248487790736,0.876892204441771,0.00948836112809387,FALSE
KLBN11,2020-11-30,0.89502128193841,0.889203743414128,0.0765956113287604,0.884654146890744,0.00958173527475976,FALSE
KLBN11,2020-12-31,0.905764022404805,0.899024005380321,0.0851104244119826,0.893845962097199,0.0106093527753519,FALSE
KLBN11,2021-01-29,0.908922386408598,0.902288181824726,0.0788660505674165,0.896934749660472,0.0101504107678971,FALSE
KLBN11,2021-02-26,0.931902909455341,0.922967469230873,0.101695877622048,0.91639960293997,0.0126979415609513,FALSE
KLBN11,2021-03-31,0.90143078100123,0.894687464389998,0.0722592568369673,0.889708047301613,0.00907114849423253,FALSE
KLBN11,2021-04-30,0.912132120470438,0.90534357155416,0.072174834797343,0.900455310589519,0.00890657762754933,FALSE
KLBN11,2021-05-31,0.891338458227555,0.878852905987797,0.130701588597384,0.872108164205796,0.0142963225698595,FALSE
KLBN11,2021-06-30,0.892719663447069,0.880585697047645,0.115392501785709,0.874062095926089,0.0132718855928238,FALSE
KLBN11,2021-07-30,0.893983094230982,0.882556421270653,0.103578146994448,0.876273955115434,0.0124407369557632,FALSE
KLBN11,2021-08-31,0.892645387753074,0.880485082937619,0.107123529885881,0.874351069202405,0.0126918698962058,FALSE
KLBN11,2021-09-30,0.888603556390854,0.877124973417816,0.0973473764726318,0.871001875402492,0.0119875228984893,FALSE
KLBN11,2021-10-29,0.88544414310018,0.874355524119653,0.0921694352577433,0.868245894876469,0.011592130625336,FALSE
KLBN11,2021-11-30,0.88713093287431,0.875782651936406,0.0933805486664485,0.869811706668699,0.0116203504929262,FALSE
EQTL3,2018-12-31,0.875751800494998,0.885503753832619,-0.107737338281358,0.878561404493684,0.00247534441076029,FALSE
EQTL3,2019-01-31,0.891073089538034,0.900095016896539,-0.10622436080411,0.896693311592943,0.0066323461322024,FALSE
EQTL3,2019-02-28,0.889725430269198,0.899646990200012,-0.114633351378259,0.89137417974767,0.00361532218736978,FALSE
EQTL3,2019-03-29,0.888278704175918,0.899460591374754,-0.13199864398498,0.888371180519216,0.000355063658215312,FALSE
EQTL3,2019-04-30,0.890904114086595,0.90156391872022,-0.133127368122503,0.890910345636608,3.85007814408914e-05,FALSE
EQTL3,2019-05-31,0.895545476470966,0.905570437307512,-0.131736154837066,0.895598225286957,0.00077740577231406,FALSE
EQTL3,2019-06-28,0.902699880108515,0.911562959522233,-0.120320603423624,0.902538063212326,0.00225188433668313,FALSE
EQTL3,2019-07-31,0.915022678693436,0.922894533661265,-0.105863559490048,0.914261982919966,0.00289422372673147,FALSE
EQTL3,2019-08-30,0.911176369629631,0.918423154197968,-0.0952803944407583,0.910197079647302,0.0021997626929809,FALSE
EQTL3,2019-09-30,0.920263712099225,0.926073948022815,-0.0752392792065263,0.918454109921998,0.00297976978012825,FALSE
EQTL3,2019-10-31,0.922254142473508,0.926926439973215,-0.0575355226179441,0.919806300345285,0.00312871176548926,FALSE
EQTL3,2019-11-29,0.914407682763023,0.91890097837236,-0.052296258224036,0.912052669991051,0.00261026956684765,FALSE
EQTL3,2019-12-31,0.923211500941591,0.926287279814128,-0.0344594790216957,0.919769934222339,0.00344619856621742,FALSE
EQTL3,2020-01-31,0.926097780380049,0.929226483091029,-0.0333053646821577,0.922704638991821,0.00313803208938038,FALSE
EQTL3,2020-02-28,0.93578768001079,0.938457281797349,-0.0276062650471115,0.932048468287924,0.00325354631968732,FALSE
EQTL3,2020-03-31,0.915944015312247,0.926111200244894,-0.102191687210371,0.919046970568877,-0.00262689125332301,FALSE
EQTL3,2020-04-30,0.911306420438246,0.920280280384158,-0.0975728661020228,0.912896074031685,-0.0014722337374496,FALSE
EQTL3,2020-05-29,0.914174325726381,0.92248849232707,-0.09596916822195,0.914355690720973,-0.000175945069517039,FALSE
EQTL3,2020-06-30,0.913554538389395,0.920075432686271,-0.0781708471353154,0.911534940174488,0.00194960993014172,FALSE
EQTL3,2020-07-31,0.925549172435075,0.929573533798094,-0.047402378218242,0.921092271588742,0.00407276895639948,FALSE
EQTL3,2020-08-31,0.913297348277223,0.919495317322948,-0.0673373787599238,0.91067518477959,0.00224452593828076,FALSE
EQTL3,2020-09-30,0.912954619497007,0.920458912411019,-0.0807610056503552,0.911977997840616,0.000821329808986008,FALSE
EQTL3,2020-10-30,0.912460331914334,0.920442937496793,-0.0880631129502076,0.912766186807334,-0.000259973703110774,FALSE
EQTL3,2020-11-30,0.919869927499298,0.92757597789374,-0.0881120329354366,0.918777950560033,0.000949238740205571,FALSE
EQTL3,2020-12-31,0.929961520603883,0.937065377691378,-0.0824771284388183,0.928108089211268,0.00159334498808482,FALSE
EQTL3,2021-01-29,0.924999927037087,0.933484449107303,-0.0991635517733096,0.925614267925208,-0.000519815260051591,FALSE
EQTL3,2021-02-26,0.922745943089065,0.931391225792913,-0.105878170018098,0.924945881754555,-0.00191404991121808,FALSE
EQTL3,2021-03-31,0.927571011354477,0.935983578721429,-0.108440055683612,0.927754150615834,-0.000166470383113615,FALSE
EQTL3,2021-04-30,0.933334504532885,0.941109703844838,-0.103168079420533,0.93293378455324,0.000364437523518572,FALSE
EQTL3,2021-05-31,0.937738606996381,0.945159065812471,-0.100026686061191,0.937288051399775,0.000404411172909965,FALSE
EQTL3,2021-06-30,0.944962321666176,0.951469819908588,-0.0890248748298053,0.943593491377784,0.00120749263550756,FALSE
EQTL3,2021-07-30,0.944481959639194,0.950929678205286,-0.0873699579947966,0.943560968197163,0.000783956838493281,FALSE
EQTL3,2021-08-31,0.953949591246697,0.959276952659598,-0.0721938426887879,0.951734012791365,0.00182785542250298,FALSE
EQTL3,2021-09-30,0.952193350248734,0.95726950776872,-0.0667371770219987,0.950174548572172,0.00158524960393857,FALSE
EQTL3,2021-10-29,0.943318906383026,0.949080230332786,-0.0742292106112348,0.942634864555381,0.000519940010130493,FALSE
EQTL3,2021-11-30,0.944496704283462,0.950161985538671,-0.0735671995721885,0.94396788454155,0.000398484100113338,FALSE
PETR4,2018-12-31,0.759425666137569,0.749247663082029,0.0517287538913712,0.747557726860245,-0.00458657181492755,FALSE
PETR4,2019-01-31,0.767715850998042,0.750254425084733,0.091827856814029,0.747014729781525,-0.00825954299133829,FALSE
PETR4,2019-02-28,0.834264734430171,0.815580066303625,0.094739558426154,0.812469160029295,-0.00851619165944618,FALSE
PETR4,2019-03-29,0.833267195992378,0.811694255312323,0.106477381450751,0.807517163821497,0.0097669884200562,FALSE
PETR4,2019-04-30,0.848583944219435,0.830523152837828,0.0847124726983761,0.826621104663657,0.00807640394012756,FALSE
PETR4,2019-05-31,0.841945156107832,0.82558290516743,0.0757397709064216,0.821966612201119,-0.00724710349356691,FALSE
PETR4,2019-06-28,0.857081999482246,0.840467580497215,0.0763883987764295,0.836617549709107,-0.00737688666843046,FALSE
PETR4,2019-07-31,0.86071201178157,0.847354104357278,0.0606603582315176,0.843768267552448,-0.00604959258740048,FALSE
PETR4,2019-08-30,0.848934775788944,0.836387002756382,0.0575402325756595,0.833469528100448,-0.00554079637925682,FALSE
PETR4,2019-09-30,0.861960196532944,0.849360410135262,0.058605497469403,0.845416649128276,-0.00597741211875751,FALSE
PETR4,2019-10-31,0.885970456806827,0.872795366101483,0.061502613991735,0.868097647514675,-0.00645699385721867,FALSE
PETR4,2019-11-29,0.865236517623171,0.852653655971102,0.058072232320439,0.848333764351094,-0.00604592198537122,FALSE
PETR4,2019-12-31,0.875926049424882,0.861442921002954,0.0667223896106635,0.857216232220266,-0.00670754629700392,FALSE
