gestora,ARX Investimentos,AZ Legan,AZ Quest Investimentos,Absolute Investimentos,Atmos Capital,BB,BNP Paribas,BTG Pactual,Bogari Capital,Bradesco,Caixa,Claritas Investimentos,Constellation Asset Management,Credit Suisse,Dahlia Capital,Daycoval Asset Management,Forpus Capital,Guepardo Investimentos,Gávea Investimentos,Ibiuna Investimentos,Itaú,JGP,Julius Baer Family Office,Kapitalo Investimentos,Kinea Investimentos,Legacy Capital,Núcleo Capital,Occam Brasil,Opportunity,Plural,Real Investor,SPX Capital,Safra,Santander,Sharp Capital,Squadra Investimentos,TNA Gestão Patrimonial,Truxt Investimentos,Verde Asset Management,Vinci Partners,Western Asset,XP
Itaú,0.0743606545351748,-0.0566790311138044,0.180925009598926,0.177759736549789,0.0529093831353547,0.430947038159261,0.479697439135249,0.432064674616255,0.0713200623210786,0.514137589043238,0.636425450921823,0.106384503219174,-0.196816540624308,0.296387059520093,0.0205500077422808,0.243159575517003,0.030214920107925,-0.150551159363161,0.131176554415281,0.169755754440175,1,0.0526646600441702,0.460499638345271,0.341479794661628,-0.125014252808907,0.208878139696368,0.100575112906115,0.35409830364877,0.0467547622334551,0.139087611539264,-0.00467366803107139,0.0258645964070901,0.259618998055019,0.335868511193446,-0.00354988800852377,-0.0919006231049574,0.332121977712318,0.215368273568598,0.260813769166582,0.146110244241277,0.339036461620558,0.14092336884339
JGP,-0.00308936677101678,0.281584567012707,-0.0353287749040516,0.181292234015576,0.124057113932144,-0.100230347092331,0.13432137086902,0.00567894121957723,-0.0524516188273834,-0.015379849634761,-0.0226363839752944,-0.174131573014297,0.0116665208891987,0.15629449803588,-0.179046573143631,-0.0321148568906033,-0.189369003629946,-0.0719031026791213,0.14304684467424,-0.0355684637094416,0.0526646600441702,1,0.376558683025427,-0.121383988815158,-0.127917413227366,-0.116837930168329,-0.0316035084844907,-0.0785322536949838,-0.125037319672204,-0.0836062499256801,0.201113552057594,0.187572181599593,-0.0623930747861758,-0.0533772532074918,-0.00419994062165841,-0.0267954442917577,0.107842900193048,0.131030406450819,0.00334613405602777,-0.22031704841376,-0.00394202930412292,-0.0755980780479229
Julius Baer Family Office,0.0872254076706477,0.154601647756458,0.0804559838334076,0.18653414830221,0.164919477653445,0.214039736228703,0.204737254746364,0.295881510723404,0.0415536112806865,0.200308376531844,0.312515730923275,-0.0176623531397241,-0.123249325591496,0.602630935497777,-0.163331347057096,-0.0857078310208979,0.154315009898114,0.0560782608805074,0.19534773820022,0.045368620991506,0.460499638345271,0.376558683025427,1,0.243659622079051,-0.249316427784872,-0.0184331156448699,0.115805024427665,0.173354067942889,0.206373471154934,0.0592846425656071,0.0530285876900198,0.561985484381829,0.296007222091281,0.0509889705725317,-0.049322002306043,0.105341666664879,0.485063914039671,0.310867177434862,0.179195819346854,-0.0205787438035129,0.233820166900025,0.13179497901802
Kapitalo Investimentos,0.0496279980756879,0.0396151761555616,0.100615373272967,0.384166716098117,0.293777692032195,0.420557276415402,0.213798943129944,0.509376421982123,0.0154152788910177,0.244020849576991,0.351504111456204,0.0384988243392122,-0.287931666032308,0.108700219072622,0.212806891744302,0.0697683135822907,-0.067613393945833,-0.202926593027209,-0.0867522336634834,-0.0908676409392303,0.341479794661628,-0.121383988815158,0.243659622079051,1,0.00578985406464363,0.114098911920582,-0.0477864432544474,0.127289430577295,-0.125960628541963,0.0231906871825233,0.194061331864086,-0.125764115565272,0.248373680341298,0.220213915307139,0.0165147469194466,-0.0628933944669548,0.258714336107896,0.340919008443917,0.0481474190241747,-0.118110639590672,0.0265280239776664,0.445184184381368
Kinea Investimentos,0.0420548139340839,0.297958863582077,0.129928790240354,-0.31109055371765,-0.151344177167642,0.14633898456646,-0.155314636535967,-0.0541667597742794,-0.0300242675188819,0.0956200251952002,0.197225123332196,0.245681983314466,-0.00459126854159517,-0.101655486510938,0.236300746387339,0.540901298812689,0.00960872032086044,0.085936333941842,-0.332280027457267,-0.051072910964003,-0.125014252808907,-0.127917413227366,-0.249316427784872,0.00578985406464363,1,0.0113017626614421,0.0224411051829367,-0.251411868029505,-0.0177791996208046,-0.00270136093681536,0.00209527294396776,-0.0467925918200271,-0.175308829319106,0.151792407708839,0.526527944117597,0.183879739209382,-0.377726136173588,-0.0218459188183239,-0.152859852705309,0.354871713943188,-0.0250664342259417,0.0622780650119979
Legacy Capital,-0.0264747869318012,,0.156779393731332,-0.280498563277921,-0.118911897620809,-0.0104002311086989,0.0431653834921637,-0.0283382770883427,,0.287824460177274,-0.0642949768170453,0.203278261634623,0.26274159233534,0.0143385548298012,-0.197052802126994,-0.024488128711051,-0.0276564477333037,0.0871454804078792,0.0980449836934069,0.127519169919484,0.208878139696368,-0.116837930168329,-0.0184331156448699,0.114098911920582,0.0113017626614421,1,,-0.210913476517928,0.467771860300127,-0.157549152367434,0.00694182617834681,0.000400640838556258,-0.00835187205682835,0.357252736841774,-0.0869099158409627,0.308824478912716,-0.279251534257235,-0.0982142482046257,0.0702698359771466,0.00689861309260701,-0.394915112794825,0.0439033175430167
Núcleo Capital,-0.0808632680313966,-0.461899766542898,0.0150566841825102,-0.123719843971438,-0.0285720800035749,0.0173125648239008,-0.101882005182713,0.0343566503775588,-0.0775185640581224,0.0290262745086595,-0.107645646142683,0.0561325667047814,-0.0687442525591586,0.085513109866666,0.117924999196396,0.0158567858295831,0.00781829185388405,0.0515475491614079,-0.0152902652624104,-0.0244959255053797,0.100575112906115,-0.0316035084844907,0.115805024427665,-0.0477864432544474,0.0224411051829367,,1,-0.0383863182026029,-0.0276059411159773,-0.0803374116025557,0.117681678651171,0.19152903872442,-0.101552125588957,-0.00773262843406504,-0.0511835872881613,0.00292934550990212,0.0032444047227752,0.0330367126268516,0.343472031043527,-0.0359170658423425,0.0675209729000555,0.0481945562567319
Occam Brasil,0.25904114694101,-0.189687365423989,0.141297396380049,-0.164628549779531,0.0421153289691361,0.494926995472085,0.393196092376669,0.192424930446396,0.220991307153782,0.356981050150463,0.447911228689884,0.216059279587534,-0.0564039924449351,0.0393559002094927,0.211425673422205,0.0722804756612656,0.121204802897805,0.109566057885906,0.0705813104346501,0.220376358928308,0.35409830364877,-0.0785322536949838,0.173354067942889,0.127289430577295,-0.251411868029505,-0.210913476517928,-0.0383863182026029,1,0.0788430468913485,0.621884862397621,-0.171015211309627,-0.00543360385180508,0.209978954530569,0.174731215574453,-0.104002914621825,-0.245363352733381,0.25641453676526,-0.0559191877900517,0.112466180402594,0.243952895929364,0.433652203850806,0.00574164903888423
Opportunity,0.180053425778078,-0.0263739886904347,0.118951696459093,-0.245033163054812,0.0448554123975766,0.0308633045891699,-0.0505736099421098,0.209972186161374,-0.0435726882112762,0.283122043538668,0.0118741787818909,0.0128323863772867,0.193823275363165,0.225451329702894,-0.306510367895706,0.0221092529614111,0.120088570600446,0.27166417237746,0.0895164730152041,0.067131094643846,0.0467547622334551,-0.125037319672204,0.206373471154934,-0.125960628541963,-0.0177791996208046,0.467771860300127,-0.0276059411159773,0.0788430468913485,1,0.174929806786408,-0.236865869198015,0.249568863949905,0.157603366637846,0.184983188415066,0.0446894829934995,0.150406851751417,0.0190250195215579,-0.0235731251776688,0.0164847781805329,0.0146492249556033,0.145247380051855,-0.00264838641088739
Plural,0.300927758232556,-0.134564993692959,0.0345888332001101,-0.0302526337488098,-0.0483075519335585,0.155505807496898,0.0780136158178051,0.0144401475324568,0.321544360475687,0.0878913700166659,0.191167494930048,-0.055726582186595,0.100739151370578,0.0381056710136289,-0.00352557666561308,0.0344585350441125,-0.0489968938180291,-0.0968338627367229,0.145445440313452,0.213057033590121,0.139087611539264,-0.0836062499256801,0.0592846425656071,0.0231906871825233,-0.00270136093681536,-0.157549152367434,-0.0803374116025557,0.621884862397621,0.174929806786408,1,-0.0563510337955696,0.0285090411685131,0.164143632729656,-0.0122759197809998,0.0609058177374149,-0.113964612624234,0.120493261754515,-0.00744597860621931,0.0564298366000081,0.221773745673105,0.242725338796187,-0.156569526505735
Real Investor,-0.0452607067855038,-0.0242121488306099,0.0918934433578027,0.495410210795997,0.190026443385891,-0.127478612357888,0.0699660117523533,0.0687195571966908,0.0455503003685106,-0.122339047990335,-0.151401529233609,-0.0423906584080463,-0.256622276607402,-0.182991402869889,0.18622676863478,0.190896552669624,-0.0795829887767862,-0.496335652554215,0.119494773771452,-0.0207966258519917,-0.00467366803107139,0.201113552057594,0.0530285876900198,0.194061331864086,0.00209527294396776,0.00694182617834681,0.117681678651171,-0.171015211309627,-0.236865869198015,-0.0563510337955696,1,-0.00979640465033977,-0.0602324293178517,-0.0233587169589066,-0.0679788220375661,0.0324111150224333,0.0204140675552692,0.214898767401179,-0.0539882261936223,-0.172339555480724,-0.158607447444204,0.131193001882194
SPX Capital,0.0753218538771649,0.00313107771790276,-0.0385041924639114,-0.0171335336769795,-0.0350694308729499,-0.0829632041093479,-0.047427104051768,-0.0509284505830909,-0.000745589123901869,-0.0754560670238819,-0.0469879826050146,-0.0952524795905873,-0.0260723682141978,0.312838077682711,-0.024752306881805,-0.114808955491115,-0.00796994096742578,0.0762352564306849,0.0779263400886202,0.062926412804137,0.0258645964070901,0.187572181599593,0.561985484381829,-0.125764115565272,-0.0467925918200271,0.000400640838556258,0.19152903872442,-0.00543360385180508,0.249568863949905,0.0285090411685131,-0.00979640465033977,1,0.253645506786374,-0.284679653467635,-0.0839919152127255,0.0838426586297459,0.0533979179870902,0.030870062088228,0.0895119992971404,-0.0685879604579209,0.195571767615384,-0.11602124738631
