gestora,ARX Investimentos,AZ Legan,AZ Quest Investimentos,Absolute Investimentos,Atmos Capital,BB,BNP Paribas,BTG Pactual,Bogari Capital,Bradesco,Caixa,Claritas Investimentos,Constellation Asset Management,Credit Suisse,Dahlia Capital,Daycoval Asset Management,Forpus Capital,Guepardo Investimentos,Gávea Investimentos,Ibiuna Investimentos,Itaú,JGP,Julius Baer Family Office,Kapitalo Investimentos,Kinea Investimentos,Legacy Capital,Núcleo Capital,Occam Brasil,Opportunity,Plural,Real Investor,SPX Capital,Safra,Santander,Sharp Capital,Squadra Investimentos,TNA Gestão Patrimonial,Truxt Investimentos,Verde Asset Management,Vinci Partners,Western Asset,XP
Caixa,0.152086507794461,0.431730810585248,0.268923013457059,-0.0313833441357069,-0.0247069951099893,0.736002035931591,0.500706755986423,0.398092025588038,0.107413692789732,0.597983916117259,1,0.313244987040931,-0.104293546447305,0.257179654386828,0.16873742173278,0.432252554833142,-0.176796667430604,0.18123448394456,0.0888443356908897,0.201686761788763,0.658688752771955,0.171754120620681,0.502354940539103,0.350261256959161,0.197199499104939,-0.053481806434041,-0.107546449290525,0.431619325711683,0.0545375220828545,0.192172489647208,-0.082803649951688,0.144605269186053,0.252408568177061,0.474028750991987,0.280959118013882,-0.0983216238428371,0.260758800493355,0.137550667562346,0.114885495447613,0.499818907068265,0.471961477233819,0.293593447019099
Claritas Investimentos,0.108096068207502,-0.023243150023183,0.316475881038712,-0.170718643638372,-0.0395697107297215,0.415429694904056,0.223956911777261,0.034839970726676,-0.00933267425931601,0.478088315287417,0.313244987040931,1,0.0855546032157188,0.149028082489725,0.224690101531755,0.292518066153394,-0.0716001741830784,0.25019322445009,0.125826808684061,0.0744306829912419,0.106934717545785,-0.0426490294206795,0.189374021536908,0.0434805099381724,0.246059069680772,0.215487718129313,0.0556496523715218,0.217782702353912,-0.041846635887861,-0.0550546810216656,-0.102397540008122,0.149404349289746,-0.158086001520095,0.137777478079506,0.154959559780223,0.0762998485503478,-0.0519589683199884,-0.126226235030251,-0.0036017787431876,0.47331998765962,0.204434589451303,0.121147112525911
Constellation Asset Management,0.0839180413843717,-0.252997574477157,0.00197025705514407,-0.374037495924295,-0.171894572339095,-0.0893303177904253,-0.069843783797311,0.0704824938094146,0.15365020740441,0.20594703684395,-0.104293546447305,0.0855546032157188,1,0.0177807253485388,-0.188748581438422,-0.269397536969585,0.491968991903548,0.252832973336983,-0.0612019828597303,0.111933164827887,-0.193360621489405,0.0405369022848279,-0.131750490043358,-0.28885106703282,-0.00453779086836804,0.261099310348928,-0.0687442525591586,-0.0984046365592438,0.211658152769995,0.101968019797023,-0.353258209431579,-0.0348522923558799,-0.16068836918634,-0.0205041231936526,0.0430296898784722,-0.0740365790116051,0.0859710502113695,-0.160103588481457,0.0394474685562605,0.291000189658722,0.0762478177189162,-0.259034477119147
Credit Suisse,0.0472028241707792,0.0265381587625193,0.165531939979953,-0.111998042591375,0.117862431662132,0.286354671046196,0.0556010149119681,-0.000867583125938175,0.0372590985885435,0.185762055380774,0.257179654386828,0.149028082489725,0.0177807253485388,1,-0.124112966105789,-0.00891559377595604,-0.0542039422938378,0.214716485453185,0.0801907557191803,0.0538601589793372,0.341920961510441,-0.0144507012725862,0.656821602451371,0.146283017238738,-0.0419419333427155,-0.0878873533970834,0.0593642414815706,0.0892422642491685,0.305642841871287,0.0434992414503339,-0.134312656747648,0.29897044679351,0.24806001984026,-0.0203274059094155,0.296253312462612,0.143658844556838,0.459416414177175,0.556330643172808,0.200837189476169,0.128956677631192,0.343401429786506,0.230440691801914
Dahlia Capital,0.298147820593125,,0.105290308067795,0.103400179044747,0.123197608086889,0.262652920437871,-0.0663451778127185,-0.108046760862061,-0.0174518918251608,0.0603451167639883,0.16873742173278,0.224690101531755,-0.188748581438422,-0.124112966105789,1,0.217462314612217,-0.251185534795507,0.0244787750652805,0.0112217618463361,-0.00806110078501747,0.0460979969458517,-0.0103111737862517,-0.075041953875349,0.22523654192735,0.234444537796434,-0.193013936833569,0.113558258093431,0.196818808413996,-0.405279332640643,-0.00354453170860506,0.168710906511349,0.0587301071097073,0.00193521789885025,0.145644271677331,0.0824036289262727,-0.225942418573619,-0.0133339253485714,0.160656308594854,-0.06992613575117,0.206937572082382,0.149067235741128,0.141344723782306
Daycoval Asset Management,0.0829169211184668,0.619393327222334,0.303136735917749,0.076007346338646,-0.105079854930666,0.228968587513214,0.307353084880624,0.20030416887515,0.0202911182965099,0.287459460595237,0.432252554833142,0.292518066153394,-0.269397536969585,-0.00891559377595604,0.217462314612217,1,-0.182211786811232,-0.0701140662521851,-0.0522711074921149,0.0086429185115784,0.280905984216598,0.162110161080342,0.105936264162731,0.0720367247770871,0.546592854255417,-0.0220771261959693,0.0151470175922142,0.106756346858799,-0.0293634495146695,0.0367079402590327,0.110006938591819,0.0742158954784037,-0.0463737969909492,0.257976168733956,0.462401740023204,0.0356866687939239,0.0126886556391215,-0.0434013361526403,-0.018587265505994,0.3036484287182,0.16381506004341,0.203210172479474
Forpus Capital,-0.0298476870539745,-0.131913352792715,-0.146707204867149,-0.197797643191925,-0.0194364766141656,-0.106037240613516,0.0576515068589797,-0.00290915680513165,-0.0203760141389473,0.082607078819998,-0.176796667430604,-0.0716001741830784,0.491968991903548,-0.0542039422938378,-0.251185534795507,-0.182211786811232,1,0.157618642415591,0.0783515610709857,0.0292245529446155,-0.254987114731051,0.0508691363539013,-0.161525936941476,-0.207336515942013,-0.0934938809456646,0.032733659879772,0.018449854203552,-0.231177907329811,0.10349046161578,-0.128883293304698,-0.207217087176648,-0.123890435368916,0.0199041330582587,0.144117592507496,0.106654663952942,0.0100467927985982,0.0914480916916811,0.0735244851102851,0.120850794179229,-0.0211317218056147,0.0401160880329802,-0.127013215351603
Guepardo Investimentos,-0.052566018474797,0.158642267226103,0.112097129969759,-0.723478327778044,-0.0753307437188743,0.303274439190127,0.0304447457399217,0.00507901285085965,-0.00446131595215021,0.249767330571793,0.18123448394456,0.25019322445009,0.252832973336983,0.214716485453185,0.0244787750652805,-0.0701140662521851,0.157618642415591,1,0.0422013233816395,0.0213522943366358,-0.142401409943781,0.00154353798454588,0.137285025488239,-0.204203175528848,0.0859492748477552,0.095839803644488,0.051546829366349,0.0988645201658993,0.302842170210065,-0.0969978345009121,-0.615291981508603,0.123162710424912,0.0704209217601136,0.228957917703628,0.176245025231626,0.178559721390666,-0.00718479696289358,-0.0054234047745787,-0.148826338230186,0.394215700578228,0.0333741761713444,0.0694351578314841
Gávea Investimentos,-0.0931952251807808,0.317811182133483,0.0573995368201911,-0.125240349749249,0.168888279355755,0.0829259734612117,0.00497760624728842,-0.323212525926868,-0.00134672064505763,0.0479297173685844,0.0888443356908897,0.125826808684061,-0.0612019828597303,0.0801907557191803,0.0112217618463361,-0.0522711074921149,0.0783515610709857,0.0422013233816395,1,0.101529774730816,0.0498509679266436,0.130545417461397,-0.00826849778934112,-0.267740357556232,-0.00961345020700043,-0.336743323185177,-0.0221919562389165,-0.0299258629373814,0.0363263582662635,-0.0716213917289996,0.00571298920042251,0.0120282543498493,-0.0502097260200643,-0.00409913691808279,0.0585225510839643,0.077794066941394,0.040858239121745,0.0216272041378198,0.0795286751363955,0.125138333793212,0.130921079849323,-0.126580404707203
Ibiuna Investimentos,0.553349379611867,0.0342057678499605,0.000915989147146312,0.00710803415600665,-0.101521436560484,0.181800916699395,0.168621927316307,-0.0233279417787772,0.447700636658596,0.162506272615591,0.201686761788763,0.0744306829912419,0.111933164827887,0.0538601589793372,-0.00806110078501747,0.0086429185115784,0.0292245529446155,0.0213522943366358,0.101529774730816,1,0.190355067129103,-0.067016248981381,0.0542679409716578,-0.0679348841347794,-0.0545591317517635,0.137702279425852,-0.0280310396210472,0.255722016295851,0.132386899222873,0.253205325168835,0.0307468588806733,0.0210821576801906,0.014163752878532,-0.0174629491057778,0.157766416574415,-0.254998386943486,-0.0883301404765245,-0.0269609089530804,0.193418303561725,0.162100635964261,0.313633309434967,0.0654594604576566
