ticker,model,RMSE,MAE,RMSE_RW,MAE_RW,skill_rmse_pct,skill_mae_pct
ALPA4,AR1_indiv,9944.66835184427,4362.44569365799,9902.99628604589,4271.02819453318,-0.420802599482939,-2.14040963817139
ALPA4,N1_painel,9976.70120077148,4588.78335672958,9902.99628604589,4271.02819453318,-0.744268831337891,-7.43978142319737
ALPA4,AR1_painel,9978.68771129675,4365.62667697818,9902.99628604589,4271.02819453318,-0.764328523050262,-2.2148878006959
ALPA4,FATOR1_painel,9979.43985702956,4561.67579653147,9902.99628604589,4271.02819453318,-0.771923655988638,-6.80509677670376
ALSC3,RW,4274.98136010462,537.255143400051,4274.98136010462,537.255143400051,0,0
ALSC3,AR1_painel,4401.01789157177,1161.29691761956,4274.98136010462,537.255143400051,-2.94823581322157,-116.153708696063
ALSC3,N1_painel,4403.40728671006,1185.19156658326,4274.98136010462,537.255143400051,-3.00412834086143,-120.601250847541
ALSC3,AR1_indiv,4424.83027487051,1073.0482173529,4274.98136010462,537.255143400051,-3.50525305593916,-99.7278631084013
ALSC3,FATOR1_painel,4430.35397557704,1273.30751294065,4274.98136010462,537.255143400051,-3.63446299257366,-137.002386777062
ALSO3,RW,9714.0224514256,3028.01785489356,9714.0224514256,3028.01785489356,0,0
ALSO3,AR1_painel,10958.9183308178,3302.13225516808,9714.0224514256,3028.01785489356,-12.8154519470918,-9.05260184749315
ALSO3,N1_painel,10959.4687926214,3440.83131185777,9714.0224514256,3028.01785489356,-12.8211186192292,-13.633124926825
ALSO3,FATOR1_painel,10969.9957156626,3447.30392138045,9714.0224514256,3028.01785489356,-12.9294869403218,-13.846882237147
ALSO3,AR1_indiv,10998.275018017,3324.43403383203,9714.0224514256,3028.01785489356,-13.2206052952131,-9.78911595449912
ALUP11,RW,2284.8725242207,844.359764530015,2284.8725242207,844.359764530015,0,0
ALUP11,N1_painel,2303.62349834175,897.364726038149,2284.8725242207,844.359764530015,-0.820657341811382,-6.27753284023864
ALUP11,AR1_painel,2304.34654192398,896.400910013749,2284.8725242207,844.359764530015,-0.852302152389228,-6.16338528550104
ALUP11,FATOR1_painel,2307.49373840739,916.956536932708,2284.8725242207,844.359764530015,-0.990042724348683,-8.59784838789672
ALUP11,AR1_indiv,2322.97392454387,921.924707862116,2284.8725242207,844.359764530015,-1.66755037400446,-9.18624342258594
ALUP3,RW,101.631654094878,11.5289109217459,101.631654094878,11.5289109217459,0,0
ALUP3,AR1_indiv,109.56751722392,27.4737688561385,101.631654094878,11.5289109217459,-7.80845613477301,-138.30324514276
ALUP3,AR1_painel,110.611712406861,28.2722153881775,101.631654094878,11.5289109217459,-8.83588719671888,-145.228847547519
ALUP3,N1_painel,110.613667759189,28.2743978001746,101.631654094878,11.5289109217459,-8.83781115667575,-145.247777453491
ALUP3,FATOR1_painel,110.614446092597,28.2814756806532,101.631654094878,11.5289109217459,-8.83857699426383,-145.309169900069
AMAR3,AR1_indiv,3480.79258458198,814.886368097014,3507.56290164895,769.766920077553,0.763217020410001,-5.86144283972552
AMAR3,RW,3507.56290164895,769.766920077553,3507.56290164895,769.766920077553,0,0
AMAR3,AR1_painel,3535.86959075645,836.443228559799,3507.56290164895,769.766920077553,-0.807018716448216,-8.66188280415175
AMAR3,N1_painel,3543.52499612935,890.10798074501,3507.56290164895,769.766920077553,-1.02527297410662,-15.633441439044
AMAR3,FATOR1_painel,3866.90139149074,1083.43846652722,3507.56290164895,769.766920077553,-10.2446769998867,-40.7488992145911
ANIM3,RW,4881.7639819868,2022.05039825559,4881.7639819868,2022.05039825559,0,0
ANIM3,AR1_painel,4910.25595532675,2040.72488326006,4881.7639819868,2022.05039825559,-0.583640943009356,-0.923542015598589
ANIM3,FATOR1_painel,4917.90990198883,2067.6008504393,4881.7639819868,2022.05039825559,-0.740427438430302,-2.2526862942192
ANIM3,N1_painel,4931.03617800032,2087.34144176503,4881.7639819868,2022.05039825559,-1.00931131032416,-3.22895233302662
ANIM3,AR1_indiv,5031.91422062494,2114.17708082307,4881.7639819868,2022.05039825559,-3.07573736035136,-4.55610219443399
APER3,RW,185.359664428599,81.8356735127892,185.359664428599,81.8356735127892,0,0
APER3,N1_painel,188.044732042555,88.8225956010194,185.359664428599,81.8356735127892,-1.44857168480168,-8.53774617879612
APER3,FATOR1_painel,188.558291254191,89.003180048576,185.359664428599,81.8356735127892,-1.72563261562466,-8.75841332773624
APER3,AR1_indiv,188.751117762706,84.7935073660943,185.359664428599,81.8356735127892,-1.8296609160156,-3.61435756112265
APER3,AR1_painel,188.876270733537,85.0666432345649,185.359664428599,81.8356735127892,-1.89717990468912,-3.94811893528413
ARZZ3,RW,4668.83953078592,1779.7155353193,4668.83953078592,1779.7155353193,0,0
ARZZ3,AR1_painel,4754.28299613322,1884.05449732444,4668.83953078592,1779.7155353193,-1.83007929023666,-5.86267636228868
ARZZ3,N1_painel,4756.82197059093,2041.09822936143,4668.83953078592,1779.7155353193,-1.88446056509033,-14.6867681297867
ARZZ3,FATOR1_painel,4759.12690774936,2047.24986711821,4668.83953078592,1779.7155353193,-1.93382908896509,-15.032420995916
ARZZ3,AR1_indiv,4781.321634309,1867.55703040631,4668.83953078592,1779.7155353193,-2.40920902895414,-4.93570423720826
AZUL4,AR1_painel,11452.2342120881,3992.70475889775,11566.0169717595,3925.05727788525,0.983767877474462,-1.72347755008937
AZUL4,N1_painel,11469.4554499933,4024.62992800274,11566.0169717595,3925.05727788525,0.834872731052982,-2.53684578511773
AZUL4,FATOR1_painel,11477.2795714255,4034.42020315806,11566.0169717595,3925.05727788525,0.767225230178392,-2.78627590707994
AZUL4,AR1_indiv,11505.6962950131,4129.3727098241,11566.0169717595,3925.05727788525,0.521533704245292,-5.20541274875164
AZUL4,RW,11566.0169717595,3925.05727788525,11566.0169717595,3925.05727788525,0,0
BBAS3,AR1_indiv,17787.2199618635,8212.2831743795,18091.090805855,7808.75546456055,1.67967121083291,-5.16763153424797
BBAS3,AR1_painel,17867.0245277539,7972.78129476967,18091.090805855,7808.75546456055,1.23854487551749,-2.10053741538634
BBAS3,FATOR1_painel,17887.1101428275,7993.27218681317,18091.090805855,7808.75546456055,1.12751997774222,-2.36294660640906
BBAS3,N1_painel,17921.2052952817,8746.55367915268,18091.090805855,7808.75546456055,0.939056203942845,-12.009573341722
BBAS3,RW,18091.090805855,7808.75546456055,18091.090805855,7808.75546456055,0,0
BBDC3,AR1_painel,3106.45025433615,1210.21090659987,3124.2699713282,1197.2072309294,0.570364186052552,-1.08616748500407
BBDC3,N1_painel,3107.84513090195,1225.70563903796,3124.2699713282,1197.2072309294,0.525717706119633,-2.38040728224096
BBDC3,FATOR1_painel,3107.90464471804,1222.47951070571,3124.2699713282,1197.2072309294,0.523812819005398,-2.11093611226287
BBDC3,RW,3124.2699713282,1197.2072309294,3124.2699713282,1197.2072309294,0,0
BBDC3,AR1_indiv,3156.71343396985,1228.34059602409,3124.2699713282,1197.2072309294,-1.03843339210092,-2.600499252792
BBDC4,RW,23759.3246891536,11680.424759236,23759.3246891536,11680.424759236,0,0
BBDC4,FATOR1_painel,24301.8630036427,12690.4422434087,23759.3246891536,11680.424759236,-2.28347531584829,-8.64709550373215
BBDC4,AR1_painel,24309.1424591823,12636.1269250941,23759.3246891536,11680.424759236,-2.31411362579548,-8.18208400428535
BBDC4,N1_painel,24333.4005054404,12678.1269824873,23759.3246891536,11680.424759236,-2.41621268195757,-8.54166046026979
BBDC4,AR1_indiv,24629.1662246487,12830.1330867327,23759.3246891536,11680.424759236,-3.66105327855613,-9.84303525937791
BBRK3,RW,175.450504303447,53.1087526583394,175.450504303447,53.1087526583394,0,0
BBRK3,AR1_indiv,192.829649013499,82.0108442402259,175.450504303447,53.1087526583394,-9.90544015763828,-54.4205806674095
BBRK3,FATOR1_painel,205.413722859742,85.7039815450067,175.450504303447,53.1087526583394,-17.0778754243265,-61.3744952670229
BBRK3,AR1_painel,207.428504794711,84.5430741423236,175.450504303447,53.1087526583394,-18.2262231836951,-59.1885892824642
BBRK3,N1_painel,210.415102704042,99.4478393098404,175.450504303447,53.1087526583394,-19.9284684529166,-87.2532008981851
BBSE3,FATOR1_painel,4156.16031437727,2123.46854396235,4292.81309673552,1702.45753771491,3.18329215083145,-24.7296039355281
BBSE3,N1_painel,4157.93848326183,2128.52573021779,4292.81309673552,1702.45753771491,3.14187015447422,-25.0266560583217
BBSE3,AR1_painel,4189.6162843717,2135.79160435486,4292.81309673552,1702.45753771491,2.40394375525687,-25.4534434510239
BBSE3,AR1_indiv,4269.67785831823,2104.72098845155,4292.81309673552,1702.45753771491,0.538929552625611,-23.6283984666407
BBSE3,RW,4292.81309673552,1702.45753771491,4292.81309673552,1702.45753771491,0,0
BEEF11,AR1_painel,584.057549856729,163.803266684997,585.959672576476,163.563969684733,0.324616660286947,-0.146301780719149
BEEF11,RW,585.959672576476,163.563969684733,585.959672576476,163.563969684733,0,0
BEEF11,N1_painel,586.664124999521,174.704569341652,585.959672576476,163.563969684733,-0.120221997522108,-6.81115754184267
BEEF11,FATOR1_painel,587.405484171197,176.590260345415,585.959672576476,163.563969684733,-0.246742508467124,-7.96403430767152
BEEF11,AR1_indiv,594.275161813885,169.038173783285,585.959672576476,163.563969684733,-1.41912312853314,-3.34682761069181
BEEF3,AR1_indiv,2867.20650213843,1054.88634459951,2947.6362207803,1058.48440778574,2.72861753003498,0.3399259507047
BEEF3,AR1_painel,2929.98016775072,1096.16171101936,2947.6362207803,1058.48440778574,0.598990231735885,-3.55955203085474
BEEF3,N1_painel,2943.78955616758,1127.23663918923,2947.6362207803,1058.48440778574,0.130499977765408,-6.49534663881501
BEEF3,FATOR1_painel,2945.14169350713,1130.42542478545,2947.6362207803,1058.48440778574,0.0846280574104297,-6.7966062107806
BEEF3,RW,2947.6362207803,1058.48440778574,2947.6362207803,1058.48440778574,0,0
BIDI11,RW,13313.826020623,5014.24371100541,13313.826020623,5014.24371100541,0,0
BIDI11,AR1_painel,14053.0853960768,5348.14975549268,13313.826020623,5014.24371100541,-5.55256899338117,-6.65915068616234
BIDI11,AR1_indiv,14093.8456246062,5466.52738338664,13313.826020623,5014.24371100541,-5.85871861908747,-9.01997785605322
BIDI11,FATOR1_painel,14097.3782816492,5533.38649320342,13313.826020623,5014.24371100541,-5.88525236706896,-10.3533615858874
BIDI11,N1_painel,14105.3695372975,5544.34671999537,13313.826020623,5014.24371100541,-5.9452745998666,-10.5719434383787
BIDI3,RW,2812.98852354053,642.173026552056,2812.98852354053,642.173026552056,0,0
BIDI3,FATOR1_painel,2871.71592311955,687.480260865006,2812.98852354053,642.173026552056,-2.08772268665722,-7.05530012000228
BIDI3,N1_painel,2872.218456183,685.336998202898,2812.98852354053,642.173026552056,-2.10558742585703,-6.72154853382685
BIDI3,AR1_indiv,2872.29182942687,682.217428747685,2812.98852354053,642.173026552056,-2.10819579923853,-6.23576521278608
BIDI3,AR1_painel,2872.30279783311,682.044457757932,2812.98852354053,642.173026552056,-2.10858571928785,-6.20882995038778
BIDI4,RW,6020.10444594417,1855.16844306232,6020.10444594417,1855.16844306232,0,0
BIDI4,AR1_indiv,6075.18280113904,1941.2630022855,6020.10444594417,1855.16844306232,-0.91490697029315,-4.64079472379679
BIDI4,AR1_painel,6078.56848239181,1924.63788426677,6020.10444594417,1855.16844306232,-0.971146546917989,-3.74464332143236
BIDI4,N1_painel,6090.63234195212,1971.85262679381,6020.10444594417,1855.16844306232,-1.17153940834818,-6.28968135846935
BIDI4,FATOR1_painel,6093.70527652576,1951.17998679951,6020.10444594417,1855.16844306232,-1.22258394754562,-5.17535451275315
BKBR3,RW,4253.51865928899,1337.46364625315,4253.51865928899,1337.46364625315,0,0
BKBR3,AR1_painel,4391.18971872977,1413.22829438899,4253.51865928899,1337.46364625315,-3.2366393677417,-5.66480056097887
BKBR3,N1_painel,4403.32310519083,1518.86046394765,4253.51865928899,1337.46364625315,-3.5218946453826,-13.5627475335632
BKBR3,FATOR1_painel,4404.70597151954,1538.31992654644,4253.51865928899,1337.46364625315,-3.55440576004968,-15.0177001712144
BKBR3,AR1_indiv,5083.09180162597,1448.92447564135,4253.51865928899,1337.46364625315,-19.5032209515605,-8.3337464685826
BMGB4,RW,826.504485886474,210.55079861579,826.504485886474,210.55079861579,0,0
BMGB4,FATOR1_painel,1082.94798227492,276.855509757144,826.504485886474,210.55079861579,-31.0274778621912,-31.4910755871061
BMGB4,N1_painel,1083.1293547318,277.093104744317,826.504485886474,210.55079861579,-31.0494223839669,-31.6039200829406
BMGB4,AR1_painel,1083.63515967535,277.387340946061,826.504485886474,210.55079861579,-31.110620472082,-31.7436660272343
BMGB4,AR1_indiv,1084.65853182455,270.22151707041,826.504485886474,210.55079861579,-31.2344397817992,-28.340295475918
BOVA11,AR1_painel,24904.8589425049,7099.02713943976,25690.9863231026,6588.03202679425,3.05993460395416,-7.75641512620513
BOVA11,N1_painel,24912.3740794306,7120.79327109197,25690.9863231026,6588.03202679425,3.03068256656167,-8.08680410372809
BOVA11,FATOR1_painel,24918.4880297069,7297.51561172708,25690.9863231026,6588.03202679425,3.00688453016329,-10.7692795367005
BOVA11,AR1_indiv,25029.6708872012,7488.84610516073,25690.9863231026,6588.03202679425,2.57411462364403,-13.673492701656
BOVA11,RW,25690.9863231026,6588.03202679425,25690.9863231026,6588.03202679425,0,0
BPAC11,RW,18704.3210926896,7656.01908441803,18704.3210926896,7656.01908441803,0,0
BPAC11,AR1_painel,18885.1558140457,7766.68908920172,18704.3210926896,7656.01908441803,-0.966807191022778,-1.44552937451448
BPAC11,N1_painel,18893.7299834225,8108.89019825018,18704.3210926896,7656.01908441803,-1.01264777157284,-5.91522968841425
BPAC11,FATOR1_painel,18895.9580519983,8031.34808588589,18704.3210926896,7656.01908441803,-1.02455982421972,-4.90240420418691
BPAC11,AR1_indiv,18960.8608338259,7870.46514935303,18704.3210926896,7656.01908441803,-1.37155334248711,-2.80101267473927
BPAN4,RW,2537.41842697308,1001.59226247838,2537.41842697308,1001.59226247838,0,0
BPAN4,AR1_painel,2542.83214934911,990.003690698205,2537.41842697308,1001.59226247838,-0.213355523806369,1.15701490659458
BPAN4,AR1_indiv,2580.2898302238,1017.90528802855,2537.41842697308,1001.59226247838,-1.68956774314371,-1.62870922243432
BPAN4,FATOR1_painel,2582.74240434972,1065.2434399423,2537.41842697308,1001.59226247838,-1.78622401787727,-6.35499892006179
BPAN4,N1_painel,2588.24933495482,1079.21708765011,2537.41842697308,1001.59226247838,-2.00325289047318,-7.75014225645583
BRAP3,AR1_painel,232.740024422506,85.2698934166494,234.260156995087,82.4236331018074,0.64890786042342,-3.45320899811155
BRAP3,N1_painel,232.774320203105,85.3892487017298,234.260156995087,82.4236331018074,0.634267820461587,-3.59801611299933
BRAP3,FATOR1_painel,232.880826307657,85.7621752445455,234.260156995087,82.4236331018074,0.588802938204691,-4.05046710160721
BRAP3,AR1_indiv,233.262588323765,87.2177916128908,234.260156995087,82.4236331018074,0.425837959010333,-5.81648530969485
BRAP3,RW,234.260156995087,82.4236331018074,234.260156995087,82.4236331018074,0,0
BRAP4,N1_painel,6811.32057738772,2779.81525646346,6859.12679849376,2553.87623764535,0.696972406408025,-8.84690555821217
BRAP4,AR1_painel,6819.06464998475,2788.827366598,6859.12679849376,2553.87623764535,0.584070679635307,-9.19978523192952
BRAP4,FATOR1_painel,6826.89455688404,2799.30602007199,6859.12679849376,2553.87623764535,0.469917564678912,-9.61008911899843
BRAP4,RW,6859.12679849376,2553.87623764535,6859.12679849376,2553.87623764535,0,0
BRAP4,AR1_indiv,6998.81478659789,2799.40833928745,6859.12679849376,2553.87623764535,-2.03652727537869,-9.61409554710753
BRDT3,AR1_painel,26003.6352502314,9124.79165684811,26433.0630076704,8873.16074785629,1.62458568390031,-2.83586555165942
BRDT3,N1_painel,26037.5566407443,9377.01622138208,26433.0630076704,8873.16074785629,1.496256286346,-5.67842156637946
BRDT3,FATOR1_painel,26054.2873411867,9347.92820656613,26433.0630076704,8873.16074785629,1.43296169034141,-5.35060134940679
BRDT3,AR1_indiv,26389.3228594173,9188.73196208055,26433.0630076704,8873.16074785629,0.165475140888538,-3.55646903275697
BRDT3,RW,26433.0630076704,8873.16074785629,26433.0630076704,8873.16074785629,0,0
BRFS3,RW,14666.8625417645,4838.37727571738,14666.8625417645,4838.37727571738,0,0
BRFS3,AR1_indiv,14727.95842364,4969.38722756964,14666.8625417645,4838.37727571738,-0.41655726779688,-2.70772501577681
BRFS3,N1_painel,14781.2509266677,4935.20487556583,14666.8625417645,4838.37727571738,-0.779910390360961,-2.00124120817133
BRFS3,AR1_painel,14789.1319642174,4888.33522932685,14666.8625417645,4838.37727571738,-0.833644019671453,-1.03253530600427
BRFS3,FATOR1_painel,14831.2550350719,5050.86113487036,14666.8625417645,4838.37727571738,-1.12084293992165,-4.39163477844919
BRGE3,AR1_indiv,1.49307923748159,0.465905285042316,1.50413329171388,0.47120352454017,0.734911878700573,1.12440574442305
BRGE3,RW,1.50413329171388,0.47120352454017,1.50413329171388,0.47120352454017,0,0
BRGE3,AR1_painel,1.50546240503939,0.470513736581447,1.50413329171388,0.47120352454017,-0.0883640653940754,0.146388539728415
BRGE3,N1_painel,1.50800501769622,0.490590865563938,1.50413329171388,0.47120352454017,-0.257405776713138,-4.11443039240575
BRGE3,FATOR1_painel,1.5138664751696,0.486213984847039,1.50413329171388,0.47120352454017,-0.647095806557707,-3.18555773145315
BRIV3,RW,4.67597628236214,1.61198962722352,4.67597628236214,1.61198962722352,0,0
BRIV3,N1_painel,5.39501723334532,2.4275375261369,4.67597628236214,1.61198962722352,-15.3773438435821,-50.5926269710602
BRIV3,AR1_painel,5.42131782416533,2.28395951639659,4.67597628236214,1.61198962722352,-15.9398058671647,-41.685745232149
BRIV3,FATOR1_painel,5.43364947213238,2.33914670704456,4.67597628236214,1.61198962722352,-16.2035293598088,-45.1092902547695
BRIV3,AR1_indiv,5.46431157367666,2.31400213309182,4.67597628236214,1.61198962722352,-16.8592662518014,-43.5494431237403
BRKM5,AR1_indiv,3699.98429167714,1292.28033016681,3764.56575448062,1180.55978369672,1.71550895947602,-9.46335357284982
BRKM5,AR1_painel,3722.16580713149,1236.91473156717,3764.56575448062,1180.55978369672,1.12629052364591,-4.7735784878244
BRKM5,FATOR1_painel,3722.68336492862,1248.03858757952,3764.56575448062,1180.55978369672,1.11254238293369,-5.7158311518545
BRKM5,N1_painel,3723.2261260521,1248.50354208602,3764.56575448062,1180.55978369672,1.09812475394605,-5.75521539252724
BRKM5,RW,3764.56575448062,1180.55978369672,3764.56575448062,1180.55978369672,0,0
BRML3,AR1_painel,9172.29476706855,3665.82768041003,9184.58624518639,3637.55095920296,0.13382723826324,-0.777356015742492
BRML3,FATOR1_painel,9180.78749051273,3735.46931300331,9184.58624518639,3637.55095920296,0.0413601067293379,-2.69187579496613
BRML3,RW,9184.58624518639,3637.55095920296,9184.58624518639,3637.55095920296,0,0
BRML3,N1_painel,9199.72569256442,3739.266571654,9184.58624518639,3637.55095920296,-0.16483537716212,-2.79626632291423
BRML3,AR1_indiv,9340.30835839187,3796.85744941884,9184.58624518639,3637.55095920296,-1.69547227331108,-4.37949851431869
BRPR3,RW,2281.83126158335,683.255738094508,2281.83126158335,683.255738094508,0,0
BRPR3,AR1_painel,2296.17766971896,705.753769295499,2281.83126158335,683.255738094508,-0.628723445819168,-3.29276871698645
BRPR3,FATOR1_painel,2298.2859375791,718.61119749803,2281.83126158335,683.255738094508,-0.721117125213433,-5.1745572605248
BRPR3,N1_painel,2303.54777831939,742.366113157068,2281.83126158335,683.255738094508,-0.951714401571002,-8.65128117729519
BRPR3,AR1_indiv,2325.6903321478,716.626867807997,2281.83126158335,683.255738094508,-1.92209964438901,-4.8841345711278
BRSR3,N1_painel,2.91169945587688,1.11355622789392,2.973725165072,0.955754804511014,2.08579158301661,-16.5106597045719
BRSR3,FATOR1_painel,2.91436319130043,1.12910699787278,2.973725165072,0.955754804511014,1.99621587323577,-18.1377265951023
BRSR3,AR1_painel,2.9209534453447,1.10575100613955,2.973725165072,0.955754804511014,1.77459976285419,-15.6940044581077
BRSR3,RW,2.973725165072,0.955754804511014,2.973725165072,0.955754804511014,0,0
BRSR3,AR1_indiv,3.01036674263287,1.19169781271869,2.973725165072,0.955754804511014,-1.2321776736882,-24.6865626093707
BRSR6,AR1_painel,5307.52982366929,1457.41557539489,5332.07744207779,1209.67324323438,0.460376254380313,-20.4801034945687
BRSR6,N1_painel,5309.08840079779,1464.90078093338,5332.07744207779,1209.67324323438,0.431146050104003,-21.0988826219362
BRSR6,FATOR1_painel,5309.83430469902,1466.07232665133,5332.07744207779,1209.67324323438,0.417157057833339,-21.1957307356318
BRSR6,AR1_indiv,5327.45332529678,1535.15965063752,5332.07744207779,1209.67324323438,0.0867226110505603,-26.9069692351677
BRSR6,RW,5332.07744207779,1209.67324323438,5332.07744207779,1209.67324323438,0,0
BTOW3,N1_painel,8137.36003032311,3224.26934513074,8220.12436697999,2976.85183235612,1.00685017600636,-8.31138151000253
BTOW3,FATOR1_painel,8143.43449357736,3235.28933307298,8220.12436697999,2976.85183235612,0.932952714324953,-8.68157084299062
BTOW3,AR1_painel,8143.79173514383,3070.41039262993,8220.12436697999,2976.85183235612,0.928606775619856,-3.14286923040317
BTOW3,RW,8220.12436697999,2976.85183235612,8220.12436697999,2976.85183235612,0,0
BTOW3,AR1_indiv,8317.27590320929,3127.43398713746,8220.12436697999,2976.85183235612,-1.18187428671468,-5.05843633682488
CAML3,RW,629.05493791866,244.88317974376,629.05493791866,244.88317974376,0,0
CAML3,AR1_indiv,679.613027485595,356.301346694658,629.05493791866,244.88317974376,-8.0371500991973,-45.4984973110375
CAML3,N1_painel,714.790208626344,374.423116325484,629.05493791866,244.88317974376,-13.6292182986998,-52.8986665059117
CAML3,FATOR1_painel,717.66302917912,381.174710023086,629.05493791866,244.88317974376,-14.0859066385579,-55.6557336530576
CAML3,AR1_painel,723.36106295148,376.586330002676,629.05493791866,244.88317974376,-14.9917152458654,-53.7820320679955
CARD3,RW,224.89644127838,61.1928024225881,224.89644127838,61.1928024225881,0,0
CARD3,AR1_painel,225.880447657734,64.9390301495407,224.89644127838,61.1928024225881,-0.437537550065903,-6.12200712933821
CARD3,FATOR1_painel,226.009378559028,72.0803125665371,224.89644127838,61.1928024225881,-0.494866559169194,-17.7921417436672
CARD3,N1_painel,226.099345400417,68.956910860147,224.89644127838,61.1928024225881,-0.534870234139784,-12.6879438923899
CARD3,AR1_indiv,228.014977542062,66.5672369024949,224.89644127838,61.1928024225881,-1.38665434008447,-8.78278860770554
CCPR3,FATOR1_painel,4295.84494209941,972.38229107464,4344.76336213754,913.618583823645,1.12591678673299,-6.4319737242055
CCPR3,AR1_painel,4320.57542112097,933.495691690388,4344.76336213754,913.618583823645,0.556714808160963,-2.17564618525536
CCPR3,RW,4344.76336213754,913.618583823645,4344.76336213754,913.618583823645,0,0
CCPR3,N1_painel,4374.95064383197,1036.75691764279,4344.76336213754,913.618583823645,-0.694796912473961,-13.4780898724485
CCPR3,AR1_indiv,4389.60467689431,964.361046881103,4344.76336213754,913.618583823645,-1.03207726219423,-5.55400951292966
CCRO3,AR1_indiv,7801.6862586982,2684.16610949623,7903.5333196667,2569.28579225592,1.28862695770593,-4.47129383529743
CCRO3,AR1_painel,7823.23229866639,2632.32129491569,7903.5333196667,2569.28579225592,1.0160142021606,-2.45342510552038
CCRO3,FATOR1_painel,7826.37922147941,2653.96067688916,7903.5333196667,2569.28579225592,0.976197544398361,-3.29565846230353
CCRO3,N1_painel,7829.66686420025,2660.08369273873,7903.5333196667,2569.28579225592,0.934600418304565,-3.53397433467635
CCRO3,RW,7903.5333196667,2569.28579225592,7903.5333196667,2569.28579225592,0,0
