gestora,ARX Investimentos,AZ Legan,AZ Quest Investimentos,Absolute Investimentos,Atmos Capital,BB,BNP Paribas,BTG Pactual,Bogari Capital,Bradesco,Caixa,Claritas Investimentos,Constellation Asset Management,Credit Suisse,Dahlia Capital,Daycoval Asset Management,Forpus Capital,Guepardo Investimentos,Gávea Investimentos,Ibiuna Investimentos,Itaú,JGP,Julius Baer Family Office,Kapitalo Investimentos,Kinea Investimentos,Legacy Capital,Núcleo Capital,Occam Brasil,Opportunity,Plural,Real Investor,SPX Capital,Safra,Santander,Sharp Capital,Squadra Investimentos,TNA Gestão Patrimonial,Truxt Investimentos,Verde Asset Management,Vinci Partners,Western Asset,XP
Caixa,0.119775430220101,-0.209774297214238,-0.0430630422582722,0.225328369470809,0.0578423835005382,0.302923942596105,0.180001504218355,0.18562125400074,0.0696290282166254,0.262720446698765,1,0.225757808962918,0.222227315910027,-0.181839831284183,-0.0169044812378307,-0.0247962389080132,0.0845371852901688,-0.0401182856587574,-0.144936988428752,0.124073883779081,0.230624926034572,-0.00502326076755523,0.0177428228552918,-0.0563779485475999,0.143001432962027,0.465025672880485,0.0321222725333914,-0.164857711645875,0.119786910298459,0.0198918993243022,0.232360796883647,0.143700869526694,-0.0946718785620432,0.0956966601785546,-0.0283458762379778,0.0693841440961019,-0.263859314933826,-0.168923899195301,0.0205760693351877,0.657589237998297,-0.00782734175136039,-0.105396373515065
Claritas Investimentos,0.152440777627077,-0.213767492217352,0.203530768590147,-0.171676681405826,-0.135683747184491,0.332469702825263,0.0397213338723154,-0.0220990996191484,-0.0245178618463918,0.472157861803685,0.225757808962918,1,0.276443522646538,-0.0843253755063239,0.00513015556081828,0.00174481610102401,0.0162390086275564,0.124793943512848,0.0144034509448849,0.0170285938020564,-0.126503365957886,-0.119995913144197,-0.119223450121921,-0.147595483215783,0.178808604398437,-0.234486171258219,0.107585040815627,0.0807831883462353,0.0544168966601145,-0.0405842461637523,-0.105421292888502,0.0321511698057155,-0.413709951716319,0.148481690975061,0.0324879341890608,0.325021884044215,-0.251300176994317,-0.392473538464048,-0.0333933973193489,0.447513475561413,-0.0979743354806257,-0.0145172879350998
Constellation Asset Management,-0.0226495241425199,-0.0574198400867255,-0.093061531752067,-0.271928601921997,-0.180157618566142,0.116158675447624,0.0147918545712495,0.0531314198974169,0.0523833367691147,0.492601241148623,0.222227315910027,0.276443522646538,1,0.0406668338744367,-0.0796525126585268,-0.365379064895718,0.651247647903388,0.389487881783703,0.0400091495621019,0.0301809454464485,-0.0386854380638488,-0.0538246558818135,-0.154979325795301,-0.393052839113127,0.0013134357694465,0.408772365363849,-0.202674729311246,-0.19611637311488,0.248309183753223,0.00332011739303243,-0.329895926094996,-0.123347119747642,-0.104586955926178,0.251782825682139,0.0658312024546003,0.161128523784629,0.146429722368114,-0.101470179276676,-0.0220503259723953,0.421918813485743,-0.054255349336419,-0.238389802897115
Credit Suisse,-0.105715936639318,0.0392111299835217,0.159699810094531,-0.127721313407068,-9.87250648999905e-05,-0.0972922468503647,-0.235232810721592,0.0420370319675268,0.00398772654193235,0.0197862201313414,-0.181839831284183,-0.0843253755063239,0.0406668338744367,1,-0.33318376392087,-0.0337728649183866,0.0960446060121217,0.136274944529043,0.0675863620958531,-0.0372992123190306,0.272959708266527,-0.00532213756434754,0.644312354389131,0.0770357263174173,-0.0681319867328305,0.100130141461243,0.0659970728532821,-0.268243419011847,0.353310117612985,0.00927866710066171,-0.00169596230595763,0.121832048256251,0.295666640030308,-0.0655227862334276,0.370332509884218,0.307394580559751,0.457242692023768,0.567017632987025,0.102441558105173,-0.30521406938917,-0.0655256559125731,0.193344909915725
Dahlia Capital,0.203361197079733,,-0.089203936099041,0.0993310671373608,0.032949165517661,0.071201377009984,-0.121604693071275,-0.189841916521562,-0.0277371598294802,-0.160856674426531,-0.0169044812378307,0.00513015556081828,-0.0796525126585268,-0.33318376392087,1,0.0573142778093038,-0.0167901028242593,-0.0856994889442839,-0.0150166982180103,-0.0507405861525302,-0.00216540424728711,0.0679460896340261,-0.382743791949212,0.0870655434623755,0.105942791394134,-0.190563646696028,0.155901933001189,0.180556607698048,-0.352242580138921,0.0449120885727784,0.0817669769468403,0.121020452728946,-0.0993557825461106,-0.104781016270268,-0.110767297033886,-0.34568084257995,-0.158009587100297,0.0648303306174045,-0.0400954932928723,0.119942120081492,0.231835723381214,-0.155803548439933
Daycoval Asset Management,0.0578680600603769,0.837526239027766,0.40241016670821,0.227650018374784,0.031108296183306,-0.301792283212157,0.0109192456496145,0.116082288101815,0.00367474324165522,-0.149439888317535,-0.0247962389080132,0.00174481610102401,-0.365379064895718,-0.0337728649183866,0.0573142778093038,1,-0.253037909938882,-0.335974506693023,-0.065605290742391,-0.0652039511515024,-0.0155329675099624,0.167733601814755,-0.0426507905123906,-0.10168924303206,0.475226283611862,-0.0820538659813745,0.0953847980188629,-0.190864324725948,-0.00391528243200105,0.0138714157831081,0.380165699391306,0.0640143730280688,-0.160092694372987,-0.00614444899317532,0.518154592047159,0.217593143865681,-0.0539573820208822,0.00394222676574533,-0.0165838231729236,-0.0458232615393342,-0.201380407718976,0.000875792751419624
Forpus Capital,-0.0288017101414076,-0.0215234676763578,-0.303415247754638,-0.132335447506661,-0.00256514436748314,0.082927814231981,0.126869732995584,-0.0115861352292104,-0.00903461661570582,0.327951066876214,0.0845371852901688,0.0162390086275564,0.651247647903388,0.0960446060121217,-0.0167901028242593,-0.253037909938882,1,0.371892121594398,0.0666037085407258,-0.0645740960413247,-0.112337676506099,-0.0186535552697464,-0.171760720219176,-0.20757636802935,-0.0719952893704789,0.213016130020073,-0.0992481419043783,-0.303502051387634,0.228653828197013,-0.0671730886599472,-0.131772725864262,-0.162438098014186,0.181676770537044,0.17991362366394,0.130353111991127,0.152954109166427,0.237088058596794,0.297579799508911,0.208299569469801,0.0501037413903314,-0.0578999027459765,-0.179276603893088
Guepardo Investimentos,-0.108978195179948,0.318635747570174,0.0192651079806794,-0.67202168347945,-0.112283823721321,0.188171842442164,-0.0147521507186573,0.0206912012044614,-0.00499258161928281,0.408018270751112,-0.0401182856587574,0.124793943512848,0.389487881783703,0.136274944529043,-0.0856994889442839,-0.335974506693023,0.371892121594398,1,0.00602852943113918,-0.0534095275406559,-0.173807721674715,0.00317994617969705,-0.0773907918194363,-0.346519688683192,0.0267826997914356,0.204480189253312,0.0913316625049674,0.107285131268187,0.463450400925207,0.0424082166022412,-0.49073592687759,0.0652808204290461,0.0475848434601083,0.14407730696718,-0.0313874883964275,0.185163951575878,-0.0908397823609604,-0.192394810074084,-0.0264585354715823,0.225711033540554,0.167484007219073,-0.146730389034093
Gávea Investimentos,-0.126567125431592,0.420444310356388,-0.0566202154284544,-0.128597920535706,0.0848833062579197,-0.00667730505392626,-0.0595129384946546,-0.27994940744194,-0.0019258698898474,0.000415150330624706,-0.144936988428752,0.0144034509448849,0.0400091495621019,0.0675863620958531,-0.0150166982180103,-0.065605290742391,0.0666037085407258,0.00602852943113918,1,0.0618129183971983,0.00695920485648044,0.122252037585492,-0.135284078661079,-0.184546573021525,-0.0491141191512449,-0.0903360119033176,-0.0719807221708767,-0.0528989850682692,-0.0172010051107769,-0.0595534761493549,-0.0235888824032569,-0.218743818497146,-0.00518468941712588,-0.05250663254586,0.0484039361662323,-0.0629952484450326,0.0585065527503832,0.148499382568497,-0.114718437198209,-0.0574072218900909,0.058789969072045,-0.14505995158626
Ibiuna Investimentos,0.384818923801833,0.0392929443491267,-0.117192524999137,0.0448566452788047,-0.0141464723295244,0.0135824314609785,0.214483247103935,-0.0634838043607118,0.344880351347462,0.0339740989893692,0.124073883779081,0.0170285938020564,0.0301809454464485,-0.0372992123190306,-0.0507405861525302,-0.0652039511515024,-0.0645740960413247,-0.0534095275406559,0.0618129183971983,1,0.132681243570583,-0.0822115575987171,-0.00475808886500366,-0.0736772054496719,-0.0537304470682722,0.0970722814668354,-0.0506471371441049,0.213665231993877,-0.00320049907135178,0.203471224959851,-0.0522561310185063,-0.0799075085163882,0.0306862800531434,-0.203092148823698,0.131748766891307,-0.3186217000234,-0.207843156779586,-0.0564583447031725,0.153697741990741,0.0541460913178242,0.0492675862698633,-0.0082703422561852
Itaú,-0.00817122743404619,-0.0996545010773641,-0.00970242418706131,0.265937518538303,-0.257106112156205,-0.337548329083874,0.103038228627547,0.203336924434683,0.0360944146654252,-0.209938840234756,0.230624926034572,-0.126503365957886,-0.0386854380638488,0.272959708266527,-0.00216540424728711,-0.0155329675099624,-0.112337676506099,-0.173807721674715,0.00695920485648044,0.132681243570583,1,0.0366602709007234,0.447398237499769,-0.0102004839771186,-0.280004371483538,0.32828169778,0.255532338208911,-0.0773677670831575,-0.0527207484341094,0.0497212624945981,0.175553624362098,0.207903686027504,0.189073171830071,-0.120538683756811,-0.0447016343624025,-0.0876170619639214,0.225040527456011,0.295081517507701,0.16179366847916,-0.031348690080482,-0.20245205045127,-0.144261564664809
JGP,-0.147994780069452,0.0295404718018393,-0.0720735143581847,-0.0445826421674158,-0.0105938995390952,-0.0924159610435177,-0.0336950962994638,-0.00875066794584838,-0.055089020502921,-0.0458496441728721,-0.00502326076755523,-0.119995913144197,-0.0538246558818135,-0.00532213756434754,0.0679460896340261,0.167733601814755,-0.0186535552697464,0.00317994617969705,0.122252037585492,-0.0822115575987171,0.0366602709007234,1,0.110335258405404,-0.194181974045315,-0.0119482718086774,0.00869618532675352,0.111441875593946,-0.101594901167199,-0.0917861943742142,-0.107386510291232,0.0157318347872386,-0.0688253113414116,-0.199482881645124,-0.112396569434254,-0.0266512530375464,-0.086009251201859,0.175658328536548,0.0744263907912065,0.097550838226515,-0.00254538276821011,-0.0729715236576016,-0.125618362499927
Julius Baer Family Office,-0.0842700321257999,0.187972720747686,0.069590527271488,0.133147270658784,0.0647216909703859,-0.178011662050318,0.0412993908342632,0.252306292519472,-0.0325770331558846,-0.105030758426736,0.0177428228552918,-0.119223450121921,-0.154979325795301,0.644312354389131,-0.382743791949212,-0.0426507905123906,-0.171760720219176,-0.0773907918194363,-0.135284078661079,-0.00475808886500366,0.447398237499769,0.110335258405404,1,0.183495046175646,-0.333365567598499,0.147344836909611,0.0736768696009896,-0.0936952378297702,0.181956360283343,0.0559990663065575,0.199392578683153,0.449108685185417,0.337715580537974,-0.128782103577427,0.0825840329974069,0.0885558726318785,0.401465701783769,0.32493977084213,0.105575327511237,-0.229308958387866,-0.172608784900307,0.152461190887592
