ano,mes,grupo,gross_mil,dedup_mil,dup_pct
2017,6,Claritas Investimentos,209564.381197122,178235.114304797,14.9497098282441
2017,6,Constellation Asset Management,512437.313391255,256218.654600113,50.0000004089309
2017,6,Credit Suisse,1624037.30194848,1477329.84382891,9.03350298318636
2017,6,Daycoval Asset Management,29324.0883258134,27651.5430519586,5.70365651361943
2017,6,Forpus Capital,32273.175427129,16137.2390322435,49.9979818574702
2017,6,Guepardo Investimentos,886349.572105243,392292.612754302,55.7406439738517
2017,6,Gávea Investimentos,82074.4018708543,45977.6645734504,43.9805060708244
2017,6,Ibiuna Investimentos,1059318.179915,546055.027084036,48.4522179041758
2017,6,Itaú,13184256.607318,8365891.27056093,36.5463558565951
2017,6,JGP,3736247.76262595,2357829.18386164,36.8931255724732
2017,6,Julius Baer Family Office,789377.923015276,576913.380393057,26.9154401747954
2017,6,Kapitalo Investimentos,1289045.43564786,640371.923952755,50.3220052417384
2017,6,Kinea Investimentos,205962.245679803,192256.316419803,6.65458332655188
2017,6,Núcleo Capital,1927407.99129643,1094748.32240446,43.201007397085
2017,6,Occam Brasil,1338770.83301574,847061.914834543,36.7283859234941
2017,6,Opportunity,3503968.03172742,2965009.25858672,15.381383855691
2017,6,Plural,225658.610973669,219775.958323587,2.60688152989132
2017,6,Real Investor,69107.4527804568,63792.7358306732,7.69051200116964
2017,6,SPX Capital,3884204.25891478,1719453.7372634,55.7321494275947
2017,6,Safra,829178.304953843,544289.255245503,34.3579961036485
2017,6,Santander,2251361.28288718,1663168.74142597,26.1260840688748
2017,6,Sharp Capital,666396.99701134,569062.570801712,14.606072153109
2017,6,Squadra Investimentos,1455760.6964894,870346.565882398,40.2136238475692
2017,6,TNA Gestão Patrimonial,1024213.13457692,662675.647751882,35.2990480808845
2017,6,Truxt Investimentos,415990.831995522,207685.513798637,50.0744973627514
2017,6,Verde Asset Management,1026584.10713716,789695.231813922,23.0754473672741
2017,6,Vinci Partners,2169850.17846289,1941380.35631107,10.5292901979834
2017,6,Western Asset,1461391.3372213,1294094.6155733,11.4477701753795
2017,6,XP,916078.6316569,881969.427775716,3.72339258907194
2017,7,ARX Investimentos,907381.772202504,671121.858133561,26.0375424442862
2017,7,AZ Quest Investimentos,1048022.914256,612007.680737739,41.603597362925
2017,7,Atmos Capital,4986958.24705991,2317478.78784317,53.5292121362866
2017,7,BB,7343648.45953343,5612294.29368004,23.5762124970152
2017,7,BNP Paribas,2696954.30419821,2123629.73096778,21.2582234833554
2017,7,BTG Pactual,2538338.53725985,1544158.13381213,39.166580377452
2017,7,Bogari Capital,886456.049747192,476151.708530915,46.2859203604388
2017,7,Bradesco,6331923.07961148,4248686.27337413,32.9005387469928
2017,7,Caixa,2043779.27231602,1979218.09430897,3.15891147745544
2017,7,Claritas Investimentos,222733.387034249,192448.353041104,13.5969889365927
2017,7,Constellation Asset Management,527156.813359638,257751.199741145,51.1054029448156
2017,7,Credit Suisse,1876669.79831521,1685060.04642264,10.2100940753983
2017,7,Daycoval Asset Management,30947.1752210199,29179.9344250889,5.71050760953032
2017,7,Forpus Capital,47119.8681664461,23485.5031664461,50.1579607916432
2017,7,Guepardo Investimentos,706706.406757668,362129.08807889,48.7581993574505
2017,7,Gávea Investimentos,86326.7426544316,48567.8520954855,43.7395057405282
2017,7,Ibiuna Investimentos,1046830.69863766,523188.590168707,50.0216614921991
2017,7,Itaú,13534426.8997728,8494214.53447626,37.2399393237786
2017,7,JGP,3186723.83240125,1977416.55211888,37.9482924747558
2017,7,Julius Baer Family Office,852727.987277142,642150.38858132,24.6945804333478
2017,7,Kapitalo Investimentos,1534470.79333445,745362.694856519,51.4254231429962
2017,7,Kinea Investimentos,314240.660011751,296606.012323293,5.61182874545864
2017,7,Núcleo Capital,1868347.76178428,1055617.50275278,43.4999455484315
2017,7,Occam Brasil,1493520.86622995,925402.640284879,38.0388542798972
2017,7,Opportunity,3922501.27951507,3321207.47099563,15.3293463958735
2017,7,Plural,265975.052360882,259154.359152583,2.56441089032832
2017,7,Real Investor,82835.9436891145,77134.8177890476,6.88243007342722
2017,7,SPX Capital,4396044.6244873,1939107.68894939,55.8897178125088
2017,7,Safra,892917.357670947,585078.265414859,34.4756532742341
2017,7,Santander,2383002.78395513,1754297.08750442,26.3829190919881
2017,7,Sharp Capital,811725.74134922,701903.197698605,13.52951348667
2017,7,Squadra Investimentos,1555337.74015736,920563.984282849,40.812599057121
2017,7,TNA Gestão Patrimonial,1053353.30495982,675869.301324198,35.836409479915
2017,7,Truxt Investimentos,688730.139777957,343122.763948881,50.1803762995617
2017,7,Verde Asset Management,1100203.01186153,841197.936315899,23.5415712148796
2017,7,Vinci Partners,2242753.32787247,2001642.15964663,10.750677090938
2017,7,Western Asset,1515924.27214449,1340433.72259521,11.5764720424342
2017,7,XP,1071985.33878822,1018498.42909507,4.98951877024786
2017,8,ARX Investimentos,993495.231355617,732125.905749331,26.308060407059
2017,8,AZ Quest Investimentos,1183721.62404099,697508.650783979,41.0749422315341
2017,8,Atmos Capital,6246859.36341698,3193915.39041229,48.8716616686366
2017,8,BB,7324299.35610314,5525484.35468856,24.5595505311464
2017,8,BNP Paribas,2844844.47674247,2215725.40666191,22.1143572249314
2017,8,BTG Pactual,2967570.56607267,1747518.63010575,41.1128196887851
2017,8,Bogari Capital,1063097.8408764,572435.450581278,46.1540200185738
2017,8,Bradesco,6654016.20907796,4522718.41081082,32.0302465653668
2017,8,Caixa,2224159.74583215,2156620.15684317,3.03663390705366
2017,8,Claritas Investimentos,267022.394896242,230059.295252471,13.8426964742541
2017,8,Constellation Asset Management,580185.21930745,283226.652282482,51.1834078399031
2017,8,Credit Suisse,2241062.05155671,1743525.61575835,22.2009219000765
2017,8,Daycoval Asset Management,32901.4292441272,31121.4380013727,5.41007270397614
2017,8,Forpus Capital,52264.0922580318,25975.8682580318,50.2988244208147
2017,8,Guepardo Investimentos,909585.838944733,402026.451800371,55.8011531636435
2017,8,Gávea Investimentos,85729.45020115,48081.4139322113,43.9149395926415
2017,8,Ibiuna Investimentos,1190084.73600089,612584.755673916,48.525954737272
2017,8,Itaú,14721542.4537793,9255519.73319939,37.1294158729723
2017,8,JGP,3646724.41447255,2299794.00993927,36.9353494107695
2017,8,Julius Baer Family Office,949058.898602849,711861.868510055,24.992867191065
2017,8,Kapitalo Investimentos,1511175.55733112,720618.582057977,52.314039321106
2017,8,Kinea Investimentos,322010.635617905,303933.031767905,5.6139772574005
2017,8,Núcleo Capital,1775737.08951295,999846.236523517,43.6940162804305
2017,8,Occam Brasil,1638686.08276885,1036302.21207144,36.7601749372017
2017,8,Opportunity,4223415.43958548,3585937.37817931,15.0938990143187
2017,8,Plural,293853.431013605,287008.806203225,2.3292648946689
2017,8,Real Investor,93514.0914057923,87555.0339140247,6.37236314034113
2017,8,SPX Capital,4746255.60457007,2151000.78958597,54.6800474143276
2017,8,Safra,1128492.12241791,714387.673531032,36.6953778994588
2017,8,Santander,2580640.41896751,1839277.42015022,28.7278689959409
2017,8,Sharp Capital,835671.281696769,718721.901819298,13.9946630258747
2017,8,Squadra Investimentos,1644874.64505702,983131.913231106,40.2305874076485
2017,8,TNA Gestão Patrimonial,1149347.31710908,733175.023917256,36.2094457433988
2017,8,Truxt Investimentos,824536.262879046,410465.993667948,50.2185637979441
2017,8,Verde Asset Management,1202561.87781034,934088.015630759,22.3251599051542
2017,8,Vinci Partners,2441756.70207107,2169962.30242971,11.1311007935731
2017,8,Western Asset,1622819.31249665,1430631.81236442,11.8428156882452
2017,8,XP,1228453.66776236,1167958.45715824,4.92450079247298
2017,9,ARX Investimentos,1014923.86800601,759027.746885942,25.2133316780518
2017,9,AZ Quest Investimentos,1369492.16117298,815411.116749641,40.458869362842
2017,9,Atmos Capital,7059034.65799072,3643286.59848498,48.3883168874822
2017,9,BB,7274336.38035149,5383568.06745091,25.9923134432948
2017,9,BNP Paribas,3150543.69660099,2413293.12398796,23.4007410660077
2017,9,BTG Pactual,3453057.45553589,2088680.8257706,39.5121322866477
2017,9,Bogari Capital,1188905.02981709,641737.190980397,46.0228382515022
2017,9,Bradesco,7422262.11624372,5014660.29407258,32.4375747509923
2017,9,Caixa,2408827.11099978,2340599.56569533,2.83239693678705
2017,9,Claritas Investimentos,279791.729198726,242568.439360628,13.3039278697404
2017,9,Constellation Asset Management,648844.513797609,324423.032949566,49.9998803949568
2017,9,Credit Suisse,2767373.52931754,2156680.02897669,22.0676209362837
2017,9,Daycoval Asset Management,36928.1635160249,34977.1542791679,5.28325551854324
2017,9,Forpus Capital,60286.4393309554,30147.3013222899,49.9932295606484
2017,9,Guepardo Investimentos,983068.888352494,435456.33072384,55.7043930610384
2017,9,Gávea Investimentos,57440.9887132009,32608.9672000252,43.2304910995881
2017,9,Ibiuna Investimentos,1216177.6000446,627216.194222923,48.4272532071038
2017,9,Itaú,16582195.217674,10474992.5540004,36.8298803837762
2017,9,JGP,4106108.61247336,2599192.26771192,36.6993785839906
2017,9,Julius Baer Family Office,1128376.85463971,841273.139544621,25.4439564153202
2017,9,Kapitalo Investimentos,2101757.63560272,1016388.20017032,51.6410368658494
2017,9,Kinea Investimentos,347354.361094493,327641.860154493,5.67504057754942
2017,9,Núcleo Capital,1743489.78377519,987144.499921391,43.3811136085969
2017,9,Occam Brasil,1658735.48623907,1038510.39221231,37.3914405987074
2017,9,Opportunity,5027766.75608818,4154836.82073612,17.362180421258
2017,9,Plural,258117.984113901,250132.148084644,3.09387044714158
2017,9,Real Investor,106425.519591125,100223.862724546,5.82722723873453
2017,9,SPX Capital,5521988.23782616,2513566.0434429,54.4807787487715
2017,9,Safra,1708616.88375113,1042007.66317737,39.0145518818867
2017,9,Santander,2995899.64908612,2098902.76068429,29.9408189014428
2017,9,Sharp Capital,955357.536671673,822862.389326282,13.8686452201953
2017,9,Squadra Investimentos,1802794.79656005,1065269.87287839,40.9100872206284
2017,9,TNA Gestão Patrimonial,1293304.06340642,821789.151163632,36.4581636742771
2017,9,Truxt Investimentos,1069874.87843975,533354.334502596,50.1479710150396
2017,9,Verde Asset Management,1287776.2553814,993158.026802415,22.8780603266931
2017,9,Vinci Partners,2643567.77555128,2351231.89734178,11.058384086579
2017,9,Western Asset,1715246.46960203,1515730.98580781,11.6318842411325
2017,9,XP,1381248.39903363,1293661.65638875,6.3411289892652
2017,10,ARX Investimentos,942880.726044238,722784.471394637,23.342958294735
2017,10,AZ Quest Investimentos,1525040.29420972,891004.676216458,41.5750075850828
2017,10,Atmos Capital,7169506.4538342,3696522.24377013,48.4410500559176
2017,10,BB,7106075.41628176,5157445.6628009,27.4220246666124
2017,10,BNP Paribas,3086401.29598665,2390182.52278113,22.5576231487084
2017,10,BTG Pactual,3601643.97972725,2178323.71670125,39.5186273556606
2017,10,Bogari Capital,1281009.71463284,689275.335836763,46.1928096279643
2017,10,Bradesco,7473363.57416634,5005002.57413877,33.0287824957441
2017,10,Caixa,2767798.38564643,2695724.5606789,2.60401282627011
2017,10,Claritas Investimentos,267660.97689106,234475.865704449,12.3981880257868
2017,10,Constellation Asset Management,684920.668103917,344674.270047814,49.6767602294753
2017,10,Credit Suisse,2686668.5563203,2081209.24300186,22.5356906006927
2017,10,Daycoval Asset Management,38492.3370170797,36522.1252639926,5.11845189397793
2017,10,Forpus Capital,49362.3619776571,24682.1105595332,49.9981168431424
2017,10,Guepardo Investimentos,969386.196149951,426949.061351384,55.9567628415723
2017,10,Gávea Investimentos,53455.9567465621,30396.4536750219,43.1373872529617
2017,10,Ibiuna Investimentos,1195471.2388106,616479.573350281,48.4320865833938
2017,10,Itaú,17201135.4321725,10614187.9696579,38.2936782777403
2017,10,JGP,4266056.48697858,2692475.92807419,36.8860694579988
2017,10,Julius Baer Family Office,1146525.36463955,848240.28898512,26.0164393090602
2017,10,Kapitalo Investimentos,2037872.44833695,990304.303349257,51.4049908198417
2017,10,Kinea Investimentos,352252.623114987,332167.816551352,5.70181887817455
2017,10,Núcleo Capital,1804090.62871627,1022092.68252405,43.345823859673
2017,10,Occam Brasil,1468716.85817921,941028.300960941,35.92854227005
2017,10,Opportunity,4939627.7188183,4061572.78884338,17.7757308841276
2017,10,Plural,200578.713127751,193693.468884049,3.43268940972623
2017,10,Real Investor,124482.484138534,117508.731522841,5.60219589442965
2017,10,SPX Capital,5070511.43655313,2290798.00694331,54.8211647758246
2017,10,Safra,1571954.68038657,1047248.84499866,33.3791961011798
2017,10,Santander,3373033.82806602,2343067.34441731,30.535314383113
2017,10,Sharp Capital,983976.187046416,843471.955741038,14.2792308548774
2017,10,Squadra Investimentos,1773327.70197018,1048099.79631952,40.8964403389701
2017,10,TNA Gestão Patrimonial,1265189.24862487,796493.518052149,37.0455037522761
2017,10,Truxt Investimentos,1287481.19134953,635761.569116197,50.6197392717018
2017,10,Verde Asset Management,1225133.68175855,925990.042955483,24.4172242798581
2017,10,Vinci Partners,2589967.92802387,2306965.9919532,10.9268509856256
2017,10,Western Asset,1700021.25722825,1500710.103236,11.7240389286199
2017,10,XP,1445039.2425378,1330059.03342606,7.95689180799062
2017,11,ARX Investimentos,862413.469158724,674424.53654357,21.7980051724535
2017,11,AZ Quest Investimentos,1468827.59768575,863898.862328976,41.1844614241921
2017,11,Atmos Capital,6804842.22859739,3514667.91356463,48.3504863816796
2017,11,BB,6710498.6435549,4813630.78795007,28.2671669627216
2017,11,BNP Paribas,2065723.36195759,1374960.50001857,33.4392723953328
2017,11,BTG Pactual,3468645.04135074,2081060.58610358,40.003645190135
2017,11,Bogari Capital,1231379.53455723,671312.363229118,45.4829039796816
2017,11,Bradesco,7268257.58621929,4883451.36535637,32.8112507375158
2017,11,Caixa,2744530.00192177,2674904.40116213,2.53688612297501
2017,11,Claritas Investimentos,185681.614349871,156320.109929932,15.8128226764629
2017,11,Constellation Asset Management,710572.017036456,357743.917204986,49.654094359498
2017,11,Credit Suisse,2785692.21630776,2160280.97558144,22.4508377869276
2017,11,Daycoval Asset Management,34979.044688198,33209.8159825889,5.05796748133053
2017,11,Forpus Capital,58685.4213470882,29344.6383591265,49.9967152223872
2017,11,Guepardo Investimentos,829741.783365998,384452.699496678,53.6659829354289
2017,11,Gávea Investimentos,38529.0724145111,22097.1461255665,42.6481232461643
2017,11,Ibiuna Investimentos,1209785.66753436,623362.693256213,48.4732948996929
2017,11,Itaú,17709089.6811881,10652534.033487,39.8470829090504
2017,11,JGP,3197907.46580185,2097125.31590385,34.4219512812572
2017,11,Julius Baer Family Office,1156375.34770477,847999.040338626,26.6674923482433
2017,11,Kapitalo Investimentos,2044293.05218543,990529.262482188,51.5466111170671
2017,11,Kinea Investimentos,385262.892546154,366018.673696154,4.99508756808043
2017,11,Núcleo Capital,2103134.6960935,1193632.93491864,43.2450552436908
2017,11,Occam Brasil,1336715.67399163,854030.721657528,36.109769768221
2017,11,Opportunity,4614081.00909199,3806823.15005274,17.4955285234169
2017,11,Plural,163208.105391135,159290.495360625,2.40037712656572
2017,11,Real Investor,141031.720001217,133179.19147116,5.56791658641699
2017,11,SPX Capital,4990549.96431045,2293204.37183267,54.0490649681428
2017,11,Safra,1489181.79585006,1038763.41151689,30.2460307793422
2017,11,Santander,3539502.23383562,2408612.81967986,31.9505212723161
2017,11,Sharp Capital,994793.674768488,863278.546887396,13.2203421892182
2017,11,Squadra Investimentos,1779744.18645231,1048713.80466972,41.075025688934
2017,11,TNA Gestão Patrimonial,1314081.62974464,839437.468653165,36.119838398754
2017,11,Truxt Investimentos,1524088.17835586,761325.417841311,50.0471541835193
2017,11,Verde Asset Management,1218524.75316182,909955.341248513,25.3231960296773
2017,11,Vinci Partners,2468509.95957502,2177695.02494641,11.7809909374917
2017,11,Western Asset,1654537.90249716,1465544.77428493,11.4227137333626
2017,11,XP,1438479.87473307,1295475.47594708,9.94135554468699
2017,12,ARX Investimentos,959965.212542792,721973.815562475,24.7916688928671
2017,12,AZ Quest Investimentos,1629754.22082132,965078.640598547,40.7837925333187
2017,12,Atmos Capital,6726552.5607361,3471507.09535235,48.3909913137964
2017,12,BB,7075071.70183068,5109677.38289676,27.7791434739153
2017,12,BNP Paribas,2199630.13504497,1444740.67097949,34.318927170456
2017,12,BTG Pactual,3705912.37701123,2229008.56169154,39.8526372204945
2017,12,Bogari Capital,1229297.04547521,652834.123910616,46.8937043073872
2017,12,Bradesco,7977772.2979907,5435722.23487474,31.8641591682957
2017,12,Caixa,2833270.34215378,2784715.576175,1.71373572286325
2017,12,Claritas Investimentos,204252.47683533,166669.289955314,18.4003579600734
2017,12,Constellation Asset Management,716886.298378917,360706.812418989,49.6842367841806
2017,12,Credit Suisse,3566808.66044103,2450332.68148158,31.3018186633371
2017,12,Daycoval Asset Management,39204.0528226653,37278.1765532597,4.91244177768296
2017,12,Forpus Capital,57121.0734741747,28504.8214741747,50.0975388933085
2017,12,Guepardo Investimentos,954057.898344806,418058.53357638,56.1810101565461
2017,12,Gávea Investimentos,93985.766626351,53919.148191571,42.6305172293466
2017,12,Ibiuna Investimentos,1293758.34287801,666727.971206204,48.4658031481333
2017,12,Itaú,19518043.2061394,11805330.5572791,39.5158088718355
2017,12,JGP,3656251.84589395,2349297.48188585,35.7457423365362
2017,12,Julius Baer Family Office,1178572.19340728,869730.051687138,26.2047707766864
2017,12,Kapitalo Investimentos,2143400.79559101,1048161.58595962,51.0981992674587
2017,12,Kinea Investimentos,417124.620364611,396117.390102537,5.03620003147057
2017,12,Núcleo Capital,2759174.30473627,1538475.98717361,44.2414353985271
2017,12,Occam Brasil,1425556.50016638,911320.587572055,36.072643387639
2017,12,Opportunity,3857145.18138657,3068308.84852206,20.4513000099451
2017,12,Plural,169682.538559146,166022.684746072,2.15688299111455
2017,12,Real Investor,120488.439483111,113474.070191397,5.82161186733408
2017,12,SPX Capital,5167721.43668428,2207955.27836374,57.2741041595227
2017,12,Safra,1566538.83967885,1086002.39467532,30.6750418714188
2017,12,Santander,3843298.3355645,2609581.40428864,32.100472655466
2017,12,Sharp Capital,972627.038321332,840852.521612932,13.5483090142991
2017,12,Squadra Investimentos,1766721.23510735,1038657.63736638,41.2098741597301
2017,12,TNA Gestão Patrimonial,1317009.18174583,841967.532124879,36.0697295208855
2017,12,Truxt Investimentos,2044883.44302258,1015951.0114903,50.3174122243074
2017,12,Verde Asset Management,1286723.68404486,965070.359943891,24.9978552574585
2017,12,Vinci Partners,2550857.09661795,2263979.96404876,11.2463035639883
2017,12,Western Asset,1725407.37342328,1530889.7587897,11.273721071891
2017,12,XP,1445727.93140358,1299262.07795433,10.1309416708201
2018,1,ARX Investimentos,827903.51995204,685781.170450875,17.1665352394442
2018,1,AZ Quest Investimentos,2093721.88559425,1226304.73996392,41.4294349024362
2018,1,Atmos Capital,7029129.69580009,3638218.36425616,48.2408417299513
2018,1,BB,7557855.51231201,5314485.82455086,29.6826220626555
2018,1,BNP Paribas,2314821.0609594,1529818.85819357,33.9120036535559
2018,1,BTG Pactual,4224362.06428667,2561401.04415996,39.3659680401358
2018,1,Bogari Capital,1554957.1318747,830187.172281246,46.6102855658567
2018,1,Bradesco,9310927.23690954,6265933.81033992,32.7034391859376
2018,1,Caixa,3029831.40912041,2982742.75660321,1.55416741589821
2018,1,Claritas Investimentos,254232.655950296,209801.478669598,17.4765814858122
2018,1,Constellation Asset Management,808636.691242774,406866.481769066,49.6848849210932
2018,1,Credit Suisse,3831482.87915273,2622829.45730979,31.5453170473313
2018,1,Daycoval Asset Management,43470.5169450089,41314.7920090105,4.95905061061387
2018,1,Forpus Capital,77435.0308715746,38936.9908715746,49.7165682852877
2018,1,Guepardo Investimentos,904744.886018245,418659.077410506,53.7262841845935
2018,1,Gávea Investimentos,51612.4934970719,29641.8491251593,42.568461400066
2018,1,Ibiuna Investimentos,1476601.70828647,788965.694396914,46.5688215062088
2018,1,Itaú,22415084.8723897,13017083.5613876,41.927127934181
2018,1,JGP,3776531.97536431,2426867.18711818,35.7382062974836
2018,1,Julius Baer Family Office,1290512.94406076,946871.989829169,26.6282454440386
2018,1,Kapitalo Investimentos,2637867.36552741,1317611.81100938,50.0501113805644
2018,1,Kinea Investimentos,441313.670804255,420381.618216844,4.74312353597913
2018,1,Núcleo Capital,2992814.3978752,1681125.62822353,43.8279356909979
2018,1,Occam Brasil,1762891.45855512,1103241.10448396,37.4186596043647
2018,1,Opportunity,4231154.80833783,3389001.05232569,19.9036384665627
2018,1,Plural,162252.006789197,158503.605606755,2.31023409609476
2018,1,Real Investor,152647.121562885,142603.967918177,6.57932723649251
2018,1,SPX Capital,5686605.32695657,2440370.63457864,57.085633796135
2018,1,Safra,1732740.53295939,1184150.96747265,31.6602258129086
2018,1,Santander,4575242.88360281,2972461.8613044,35.0316051644519
2018,1,Sharp Capital,1151246.89115045,995421.192283596,13.5353849868935
2018,1,Squadra Investimentos,1924684.74805339,1133625.06323963,41.1007405557627
2018,1,TNA Gestão Patrimonial,1409847.87680172,898280.906352817,36.2852601948381
2018,1,Truxt Investimentos,2368050.33511589,1180363.343168,50.1546345673336
2018,1,Verde Asset Management,1369527.6076787,1028590.78727468,24.8944832139522
2018,1,Vinci Partners,2761358.96291123,2453730.23523346,11.140483066839
2018,1,Western Asset,1890798.2285618,1662557.72746412,12.0711188348895
2018,1,XP,1631945.3085253,1447182.30230153,11.3216420463702
2018,2,ARX Investimentos,829742.089778082,695873.961375623,16.1337034786633
2018,2,AZ Quest Investimentos,2333298.39191796,1359402.18441348,41.7390339305872
2018,2,Atmos Capital,7358315.21514435,3788944.49753789,48.5079887616155
2018,2,BB,8173558.00118577,5628391.8732379,31.1390232696536
2018,2,BNP Paribas,2270942.83723078,1526316.85754614,32.7892876684052
2018,2,BTG Pactual,4259938.6771129,2528993.14522189,40.6331091381843
2018,2,Bogari Capital,1720551.36747197,921132.25147989,46.4629612986607
2018,2,Bradesco,9706855.60319254,6545459.29678146,32.5686961426655
2018,2,Caixa,3215976.95816022,3159751.6374715,1.74831229888183
2018,2,Claritas Investimentos,280116.559001188,226765.562409206,19.0459988449863
2018,2,Constellation Asset Management,896647.20248585,450259.558382959,49.7840893124223
2018,2,Credit Suisse,3295283.71800549,2164984.38683153,34.3005163712606
2018,2,Daycoval Asset Management,47762.3418511249,43484.2642133987,8.95700979458045
2018,2,Forpus Capital,79291.1390910525,39519.2808193841,50.1592721804603
2018,2,Guepardo Investimentos,810970.493817119,366157.393446206,54.8494801922131
2018,2,Gávea Investimentos,60103.9185405328,34718.4584818315,42.2359484624648
2018,2,Ibiuna Investimentos,1449286.73262315,775445.516713657,46.4946791232862
2018,2,Itaú,21236191.1074735,12387308.0085219,41.6688805170786
2018,2,JGP,3809774.8138169,2455378.09854504,35.5505713975503
2018,2,Julius Baer Family Office,1199160.67655663,866953.488950351,27.7033089977739
2018,2,Kapitalo Investimentos,2997111.11128679,1511637.64125589,49.5635101560556
2018,2,Kinea Investimentos,382929.329990528,364644.902026158,4.7748831265606
2018,2,Núcleo Capital,2927397.26449529,1639298.53653021,44.0015007046597
2018,2,Occam Brasil,1768786.99801233,1096260.23773747,38.0219190343781
2018,2,Opportunity,4204029.8340458,3336150.21120222,20.6439929568332
2018,2,Plural,148733.483813177,148733.483813177,0
2018,2,Real Investor,180051.166920768,168000.394600054,6.69297096309117
2018,2,SPX Capital,1432006.97548872,707864.943383741,50.5683313349673
2018,2,Safra,2429103.68830771,1541173.2974048,36.5538282773553
2018,2,Santander,4928359.94628511,3135697.87252073,36.374414476679
2018,2,Sharp Capital,1184971.63720732,1025080.5112525,13.4932449802465
2018,2,Squadra Investimentos,2036796.9429736,1198393.17634525,41.1628547224905
2018,2,TNA Gestão Patrimonial,1440665.24842902,921715.63267621,36.0215266050667
2018,2,Truxt Investimentos,2958117.80906086,1487712.88472599,49.7074497787392
2018,2,Verde Asset Management,1391893.41300831,1043728.49602599,25.0137628160642
2018,2,Vinci Partners,2854558.4699404,2541391.11351136,10.9707809360645
2018,2,Western Asset,1788304.37200083,1565499.1748267,12.4590198772957
2018,2,XP,1732297.28508197,1505370.92094533,13.0997355991295
2018,3,ARX Investimentos,905494.750610625,777861.224042721,14.0954463271966
2018,3,AZ Quest Investimentos,2595657.40173631,1511208.02110481,41.7793727287
2018,3,Atmos Capital,7261301.22548579,3744176.23163254,48.436566458761
2018,3,BB,7644185.96105892,5114501.83411165,33.0929171508125
2018,3,BNP Paribas,2207221.09219219,1541421.89516029,30.1645901893153
2018,3,BTG Pactual,4306373.8919395,2601829.11244619,39.581903993144
2018,3,Bogari Capital,1729377.14951451,906786.378931389,47.5657245045736
2018,3,Bradesco,10853867.6037306,7218385.54635948,33.4948074741721
2018,3,Caixa,3343168.97620004,3287082.725546,1.67763732713826
2018,3,Claritas Investimentos,338731.841809182,281494.566204724,16.8975184909545
2018,3,Constellation Asset Management,887322.059051563,446657.90608735,49.662256051115
2018,3,Credit Suisse,4083610.56883819,2946159.63626474,27.8540500716027
2018,3,Daycoval Asset Management,50718.4300932793,46496.858557241,8.32354536265067
2018,3,Forpus Capital,79271.9301732256,39637.0487365253,49.998632996686
2018,3,Guepardo Investimentos,602612.654091265,262675.088540075,56.4106251741118
2018,3,Gávea Investimentos,67712.2113326768,39332.1299425127,41.9127965718473
2018,3,Ibiuna Investimentos,1366979.4332865,732138.333293748,46.4411595766635
2018,3,Itaú,24161222.5939506,14211863.2608753,41.179039241029
2018,3,JGP,4024838.63923792,2555944.07650977,36.4957379510318
2018,3,Julius Baer Family Office,1325428.99525992,969572.266523393,26.8484188899717
2018,3,Kapitalo Investimentos,3058537.65254937,1563750.12684632,48.8726213475616
2018,3,Kinea Investimentos,373631.580123415,356983.598533415,4.45572121727531
2018,3,Núcleo Capital,2671528.49970726,1487745.44214441,44.3110772612971
2018,3,Occam Brasil,1555498.25136009,969774.573783874,37.6550521393433
2018,3,Opportunity,4151696.20659187,3323578.49237224,19.9464910969348
2018,3,Plural,133259.738103312,133259.738103312,0
2018,3,Real Investor,187185.760617304,172632.873697391,7.77456942874287
2018,3,SPX Capital,6554946.45732698,3128500.91718958,52.2726701498437
2018,3,Safra,2610995.823565,1639783.87064249,37.1969937353801
2018,3,Santander,4670496.13889026,2949028.62160099,36.8583436555053
2018,3,Sharp Capital,1070706.75358823,934488.49479823,12.7222751078664
2018,3,Squadra Investimentos,1826502.21099788,1074596.65996185,41.166418880229
2018,3,TNA Gestão Patrimonial,1382094.26211324,879030.254582157,36.3986756418403
2018,3,Truxt Investimentos,3173855.28133579,1596648.0125755,49.6937361333148
2018,3,Verde Asset Management,1384102.88114423,1059480.3591241,23.4536410871254
2018,3,Vinci Partners,2452259.48936666,2146408.85400497,12.4721970365659
2018,3,Western Asset,1894134.98727269,1664603.02833558,12.1180359625589
2018,3,XP,1862986.05992444,1617548.71372509,13.1744059431826
2018,4,ARX Investimentos,981093.870448823,859266.519223134,12.4175020245469
2018,4,AZ Quest Investimentos,2882880.33830828,1678526.71066404,41.7760533325145
2018,4,Atmos Capital,6566424.77496728,3372977.79258474,48.6329637789608
2018,4,BB,7070291.84326477,4580095.12851422,35.2205647228372
2018,4,BNP Paribas,2185172.41859447,1539687.13207817,29.5393297583117
2018,4,BTG Pactual,4460538.23296926,2664233.92619659,40.2710214093808
2018,4,Bogari Capital,1703077.42830622,892467.66468341,47.5967651352761
2018,4,Bradesco,11485484.9008784,7755316.8036571,32.4772365243024
2018,4,Caixa,3391405.39456743,3335992.53945233,1.63392012066336
2018,4,Claritas Investimentos,262643.87579083,210526.149487638,19.8434957397212
2018,4,Constellation Asset Management,889543.021038869,448752.564466185,49.5524607745109
2018,4,Credit Suisse,4136477.03243727,2978795.31112766,27.9871424942371
2018,4,Daycoval Asset Management,48549.5441711759,44100.2927499306,9.16435261587245
2018,4,Forpus Capital,96928.7950726753,48467.1170402145,49.9971943281923
